order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ord_6336c1f77cf474e01fb8a695,1,prod_6ce1a319ca36281b48c6174f,sell_822f5831840eadbcc567f1a5,2025-07-25 06:36:38.652179,45.64,8.89
ord_558f330e28584b4958dc0786,1,prod_456218ee17f123299985c0af,sell_0049d9c97862ccd4a2052e57,2025-08-07 20:09:57.932945,810.08,13.44
ord_56d4a43cbbdb556dd57ab1bd,1,prod_978d200d3f3920f36cb6aa41,sell_1feb9c5792c8ff1ce42be024,2025-07-30 23:59:30.440001,100.8,13.18
ord_56d4a43cbbdb556dd57ab1bd,2,prod_c6f16cade3a2aeeb3f58014c,sell_992c0240eea9d11fd6c54eeb,2025-07-31 18:14:14.146821,246.85,28.93
ord_56d4a43cbbdb556dd57ab1bd,3,prod_9ede9452605960692e4681a3,sell_6c5777a84493ed5bbe97c312,2025-07-23 13:05:26.851692,639.13,111.38
ord_7c68ef2be4d62f9447176e7a,1,prod_b5e151ffb447e664f9b7cced,sell_b4b6a9add884a04062535575,2025-08-08 00:06:28.027024,142.71,12.48
ord_691abfb373ef1f3cd68987f8,1,prod_ff09d6e547ec22369c439679,sell_3c77ccd3176d680faee37bed,2025-07-12 16:36:37.438765,786.86,118.9
ord_691abfb373ef1f3cd68987f8,2,prod_9d98388a3f74be3b59f103bc,sell_30d97c56dd1e6388fe13c579,2025-07-25 07:52:51.433076,84.67,0.66
ord_4e65367d4a42d70dc12b1254,1,prod_94d1661622b27accac589c92,sell_bdf1747b99780732f0c95b9e,2025-08-03 17:10:41.109962,264.17,21.27
ord_3e84b266c9d5c3f4915f1235,1,prod_c530ddd23a881f5ef33b6c2f,sell_bd0ab9f822f2b6eccf057e1f,2025-08-08 20:11:26.373913,236.23,2.99
ord_3e84b266c9d5c3f4915f1235,2,prod_a2223a3e2726b803ae6d1549,sell_8332e20b3dfb58e5055477ac,2025-07-17 04:25:09.384638,24.66,4.05
ord_e3d848234b0988316067c370,1,prod_c25ab97d1ef697b8173f89cf,sell_000816d18feb4331a2624de1,2025-07-31 20:57:36.118141,1752.66,286.66
ord_e3d848234b0988316067c370,2,prod_b94560e0f6e5d7034d5999fd,sell_26fb312234f62daa9aca2501,2025-07-20 22:29:52.723942,177.95,13.68
ord_1f0c47a2e1aeab916777fe1b,1,prod_09d8832c7fda8b602eaa1aad,sell_14a3cb27174bb6b4101b369c,2025-07-30 18:21:52.732661,83.4,8.18
ord_5b073e3471de07afc0e7c5d7,1,prod_f5e9be5513ec75da56b05883,sell_5d7b630c7f154c2c0c1babb5,2025-08-05 13:25:03.497678,83.74,16.1
ord_5dc08ccc5aaf5b660b65d869,1,prod_8ad8b094ff30ff52b52af1d2,sell_a96e6bff1036af83f9a44111,2025-08-05 23:01:54.533798,522.17,56.82
ord_b291b79a16c24c81bebb9ee3,1,prod_20f2e6f5d2caa31361cf16e6,sell_78384028e467bbd04afef740,2025-07-31 03:18:58.748796,1726.05,33.54
ord_35e61cb7fd25b9b72b683a63,1,prod_a5d6c2edec30ff348aba0348,sell_caa4446687552b924e7e5a4a,2025-08-05 09:37:14.565117,479.06,84.48
ord_7b53d78380f034c9b48a4dc4,1,prod_3bb5e23e3ec19164a2bcfb16,sell_7d25845ae47d057514e2c436,2025-08-07 06:15:25.815753,880.52,57.22
ord_a046b680ea0983d9364ebf7a,1,prod_4c2c48531c2af7d304ed6bae,sell_981a2a48a8c528a04f7b83b5,2025-07-13 17:43:27.358517,636.36,4.54
ord_bc60561adef25ac78e79d9dc,1,prod_bcf822989690446e6885745a,sell_d4c24e1f2f4876d287020703,2025-07-22 05:20:20.996094,195.1,13.87
ord_bc60561adef25ac78e79d9dc,2,prod_7b7ba202247140f96df90509,sell_59a8d18cbe23eacb5429f2d2,2025-07-16 00:46:49.026047,251.69,30.57
ord_bc60561adef25ac78e79d9dc,3,prod_c1e6b9dbb08fb1b06a86ae05,sell_be814a6b79cd0ac6f95370a3,2025-08-04 08:26:12.513423,471.62,88.03
ord_7a501a0b2ab3436b53f015dd,1,prod_7cfeb12af48173a18d95b00b,sell_88b8cd031ee21de0e353a369,2025-08-04 05:46:30.472336,87.54,10.71
ord_7a501a0b2ab3436b53f015dd,2,prod_fc61b16fb660d644be2da351,sell_67e49924eed75653afa09da6,2025-07-23 19:12:45.027091,76.07,0.66
ord_7430e6b4f4e5971d90dbc7b8,1,prod_71e94d8b019eea48dd3dc67c,sell_866a0061a090492a2da0b377,2025-07-18 03:01:40.607910,146.68,0.65
ord_7430e6b4f4e5971d90dbc7b8,2,prod_369f5cc43885a6a7151ccade,sell_b35a0306f4e83ff59e9dc963,2025-08-09 05:28:41.382906,64.15,0.1
ord_7430e6b4f4e5971d90dbc7b8,3,prod_33b9e3a6d1ba6462e44cbaad,sell_fb309966dc37d4aab3e14cf9,2025-07-26 08:01:04.606033,478.24,23.79
ord_08f6ed22b5244bc797e305ac,1,prod_7bf5998e93ed21a35638d191,sell_97dda87ceb5a8001f72e9194,2025-07-29 04:07:48.059206,145.72,10.12
ord_30ec19277eb3e88edcc74fd2,1,prod_7e33c6ce140764f66032268e,sell_adf6da49fb65d5a7e34ee25e,2025-07-19 10:26:32.526179,710.09,12.73
ord_30ec19277eb3e88edcc74fd2,2,prod_5fa8bc20ea8983ae40d858e6,sell_35560d911a394c4a464063a6,2025-08-03 08:51:50.840112,158.97,10.12
ord_30ec19277eb3e88edcc74fd2,3,prod_64116b23f572c21bc9e154bf,sell_50d66f335ee789d3d9bce0fa,2025-07-19 09:21:13.305877,129.9,14.51
ord_30ec19277eb3e88edcc74fd2,4,prod_3315ed6b80ab3e2b27336ea5,sell_dd8369e1b35d70fcff1a68e8,2025-08-03 02:55:38.471636,70.1,13.57
ord_f5826fbe522d1e0784a23382,1,prod_bc447f81fc809c009c66d6ab,sell_0708f2d2ef0a00f1a99381e3,2025-07-23 07:26:35.055856,830.35,16.07
ord_f5826fbe522d1e0784a23382,2,prod_7685a05c8dd6ad9de5c9d627,sell_bd36836ab00193d6476e1c5f,2025-08-04 09:27:36.365688,52.0,6.49
ord_f5826fbe522d1e0784a23382,3,prod_b35300a73577a75e3912e698,sell_d4ca2afbe717ad7fd82442c5,2025-07-28 04:19:33.512666,1944.91,284.67
ord_0a4df9db0ce1c74348b31013,1,prod_68951462b51eb63852a7340c,sell_1f798f1e9d9ec8f00444d5ff,2025-08-01 20:20:35.619560,97.34,10.85
ord_0a4df9db0ce1c74348b31013,2,prod_685c6368c6b369caa02ccff1,sell_89ca92af26c8b34854b0e31a,2025-07-29 04:34:42.537217,227.11,33.84
ord_a211c59a744abdb8c222cea3,1,prod_16a3c1db01b7cdafde8e03e7,sell_a6e92d99dad2e0f93edbfe7a,2025-07-18 10:38:19.215696,66.72,0.25
ord_c89b7e190ce6eb543adc953f,1,prod_2bbc9119b566783193839fd7,sell_bb3e705ee9a2c7e73dfdf00b,2025-07-18 20:42:38.488466,97.48,14.83
ord_14aeb0480eac381a364af837,1,prod_dd815ad60c9caf20adaf87b3,sell_59cd66b51d3ffeb9c68b2d9c,2025-07-26 01:53:29.768955,675.35,121.5
ord_d2c433f06ce4e29951cba75e,1,prod_cdb303d05df16ae53aa12f0f,sell_980229a88874a0f9587af1ab,2025-08-03 19:56:07.161668,599.37,99.66
ord_719e38082367ed3d63412426,1,prod_9c02e74bdf791cc988ec1442,sell_0ba7ce0e4d36365ed19157d8,2025-07-19 22:14:51.653909,88.84,5.25
ord_e353170dfb598cd4087bbb95,1,prod_0c249aa8b8cb1c8278f0b932,sell_6fc92cd8b02d3406938ea0fe,2025-08-02 09:21:39.083217,276.86,35.41
ord_e353170dfb598cd4087bbb95,2,prod_6181825569a1ef88adc079b5,sell_89f663515b90bc5de5681ee7,2025-07-14 17:34:04.957186,48.47,1.5
ord_e353170dfb598cd4087bbb95,3,prod_e30028bde492b0aa1004cbda,sell_1814380293d45940bd1a6645,2025-08-07 17:50:01.515587,106.09,20.84
ord_e353170dfb598cd4087bbb95,4,prod_78d51926bf134a07cbf0505f,sell_7084375e28410c0051b9968d,2025-07-17 15:57:57.305979,822.24,55.48
ord_e353170dfb598cd4087bbb95,5,prod_a2f2f42ffd98dfcb893f8e24,sell_f864e0df3d6bcd508293a70d,2025-07-21 00:27:02.955427,38.6,0.3
ord_bc770e0da789c9436272da7c,1,prod_42ac2655a1145b300a890a6e,sell_ebb24faa8a3bbaf4d788f358,2025-08-02 10:16:31.524153,742.24,103.59
ord_9ad18758c22c3390e6ab790a,1,prod_1a609c43df6587fd3219f5f4,sell_98b477c0e06aeca3937eed3e,2025-07-25 17:55:15.763484,178.74,20.76
ord_9ad18758c22c3390e6ab790a,2,prod_36a090bb90016dc418d89786,sell_8da51000a88b939b9a247321,2025-07-24 10:00:11.544846,554.24,74.53
ord_93e8ff11cf4a39780644ff24,1,prod_ea2d527cbf65b527f9a85831,sell_64086adcba3c88fa38e25e53,2025-08-06 04:09:03.096595,461.48,26.6
ord_f8f03b749ff67a8545b90fb4,1,prod_4f35b2cf38de4a92b40475e2,sell_230b518f59b05e5bd96c321c,2025-07-20 01:34:33.713400,399.03,19.67
ord_267699cc93dbc0204e530302,1,prod_71bc80ce56e159445a4e9f2f,sell_6be194e327c9abddc89474a4,2025-07-31 02:13:36.408620,57.65,7.68
ord_267699cc93dbc0204e530302,2,prod_15f10ef5f570addc57943514,sell_57f7e0f671216112413e8366,2025-07-18 06:38:20.963612,1796.44,209.57
ord_b219b3fb0005b2592686649f,1,prod_d472b52aeb8c87dec788d0b7,sell_461171f03de76a1adfd3255e,2025-07-17 06:38:55.348326,1536.91,257.79
ord_2ad8b6135b136c27ce6819c9,1,prod_4d9b32cb9db85d6002e267ef,sell_64086adcba3c88fa38e25e53,2025-08-06 03:43:19.485022,1248.12,77.49
ord_9be10004fe01bf29732f3ee1,1,prod_4c2c48531c2af7d304ed6bae,sell_f4fb1ae45245b23e058d9f80,2025-08-07 15:40:44.195386,788.67,134.01
ord_9be10004fe01bf29732f3ee1,2,prod_adf80ab86d7cb4bda419affd,sell_78fcd4d08a0916ab4ad3fb87,2025-07-19 17:29:31.299829,185.03,29.2
ord_9be10004fe01bf29732f3ee1,3,prod_0269941879535d41e7375247,sell_3e4667e13077f9ce74af3c28,2025-07-28 22:04:37.868859,158.52,14.16
ord_9be10004fe01bf29732f3ee1,4,prod_bc9348f1e0aa5d3e075e6065,sell_7084375e28410c0051b9968d,2025-08-03 06:13:23.060951,1827.65,234.93
ord_64ca90f9e3495e20c12fe7b7,1,prod_c757454b2c88c47183a03240,sell_6a928b71d71733f0843f565c,2025-07-18 09:37:58.988075,60.32,11.37
ord_e6ccd97edb0f121142ad4a1d,1,prod_6c4a2524172ba37f92e10a65,sell_edd310517fd0f311f85556dc,2025-08-09 16:16:12.454428,238.96,29.38
ord_64f05a4952cb6712ee462a33,1,prod_b0f70131041fcc6416343117,sell_7d3059f328ebe37657796683,2025-07-21 21:46:54.282383,391.45,28.78
ord_64f05a4952cb6712ee462a33,2,prod_f82bdbc02969cdeff5c264f2,sell_0ac622e0eeb103a031fb6335,2025-08-01 02:51:55.362706,176.84,26.64
ord_35565ed58c2175413ca62260,1,prod_56a186883123196a0162533b,sell_4dca2489dfbb001db99f4a4a,2025-07-26 04:03:43.194389,1440.65,73.42
ord_13b098b51f38251792480a86,1,prod_39c9e4baa24b7b9ce02fa11d,sell_35e3b5a63653db73555bbf9d,2025-07-12 18:55:03.356987,774.98,136.89
ord_8d8b2f0d200d3eb58ec579db,1,prod_383e960c508218c35b78afc1,sell_2a2ca6497620025a32a8af88,2025-07-28 00:00:09.042455,93.82,16.19
ord_5a848b911ddcb75941402705,1,prod_7d6495d39fc91a19334b5ae1,sell_ea4f2488b7c539c8077b3d97,2025-07-25 17:04:13.003615,89.44,15.49
ord_6419fd35417f03b62b88857c,1,prod_bd7bb719411a5abbdf3146ac,sell_de75ea106a6722dd0aa3e2e2,2025-08-07 12:50:51.165827,1133.4,33.7
ord_6419fd35417f03b62b88857c,2,prod_29845d622606b39fbf9b9785,sell_46b22de5a24a15990b82c42b,2025-08-06 21:30:31.814565,1083.69,201.79
ord_6419fd35417f03b62b88857c,3,prod_6c65557128c148fe9e704d6a,sell_506709baf4a0e567daff6c55,2025-07-20 03:00:12.982399,22.91,0.53
ord_87529d6f6b699066e41292b5,1,prod_1ec028477fc36753e3d676e0,sell_dc59e7f882d9d9c9bfd99c0c,2025-07-20 23:01:00.664377,129.54,18.01
ord_8d2e30d3bedd26d3f92e0fa6,1,prod_c8e4a989df998be61525491f,sell_d3e0bbcfcf6b4a3b4a860bfc,2025-08-06 06:53:00.755691,471.75,86.7
ord_e33d133c174cab1a1ef2633a,1,prod_7658a231e428dc62794e9ae8,sell_6a928b71d71733f0843f565c,2025-07-24 01:42:18.652786,7.14,1.12
ord_8462f51f8c04e8b768c11c11,1,prod_d8a9186b97407a2330c4afc5,sell_abba1dd1cd439f843dd26678,2025-07-27 22:37:34.468528,567.81,6.0
ord_d9c1482191be758c14910564,1,prod_6061a8ee2de6f5128762d413,sell_f1a25d687101d7c41bf3aa1c,2025-07-19 14:19:53.655038,274.93,13.85
ord_d9c1482191be758c14910564,2,prod_54340c44608a5ee4a79ac936,sell_3f4ea0c7bb3d368af2f698ee,2025-07-19 21:04:54.235586,18.28,2.45
ord_d9c1482191be758c14910564,3,prod_e03e686a8c8482a4a49cacc7,sell_3e786683d5c4a046900f5739,2025-08-08 10:48:03.202311,55.8,6.56
ord_42ceef8ac130f6fb4004c87f,1,prod_30d9b03ef5d105615aa79caa,sell_778f8327a914a09b21256552,2025-07-19 07:41:04.293581,72.68,9.86
ord_5e9bbd857e06da86e8f66305,1,prod_b4068e502cec016d03c0bffe,sell_6fe4460c754fe87594e383df,2025-07-19 03:48:24.437996,225.61,30.73
ord_4fc87b14fb4b1534c63a1f3a,1,prod_9db1e24563e36bd44118e003,sell_5ce96c50d0df714102acfcc9,2025-07-28 18:52:36.244743,215.7,34.29
ord_182721cbbe7be36837db7e60,1,prod_ab5f1fe02e4d8a167e639ade,sell_ebe94c4624fca754eb2c3b6d,2025-07-27 13:46:48.722047,724.61,100.17
ord_93471a9e90d834e23e7c2fb3,1,prod_2ad77635f7a21c7f5f168819,sell_b84fb1bb5b4ddb97f00c261d,2025-08-08 02:42:52.588507,79.17,5.22
ord_93471a9e90d834e23e7c2fb3,2,prod_8391915a67880d6c643e98a6,sell_0092918cc3e16d39049b55a0,2025-08-02 02:50:50.129581,697.23,114.87
ord_15c3b90d6cd3193a686d9fd6,1,prod_88117b5307c304a5d28ce9e4,sell_a2134aea5a5c20c21e9ab184,2025-07-18 19:26:33.657341,429.86,11.34
ord_15c3b90d6cd3193a686d9fd6,2,prod_ceb39e6a58a6098900b63681,sell_4ace6601bacc2cccd39790a0,2025-08-09 03:56:03.030206,75.51,11.03
ord_15c3b90d6cd3193a686d9fd6,3,prod_ce481978db2645bbad7bbe29,sell_eee46329cebd51178d0ae058,2025-07-30 17:52:17.901488,1020.7,35.5
ord_90202e34185dccaa4a134692,1,prod_46b7dc7dd03e4889b82ccdb4,sell_fb5e97da24db4155476a6f54,2025-07-31 13:59:29.886421,1030.35,76.02
ord_8e90bef13bae0064bf99a27e,1,prod_88b54bb6a0514d7b9e272e2a,sell_56a134a30c099ddb3af822c4,2025-07-27 16:44:35.651575,32.39,3.11
ord_ff50831f53bec50e1ec57a32,1,prod_824c50302d92c0513958e4eb,sell_a2d1f23c9fc1f66f35c6e42d,2025-07-24 19:41:37.934105,45.37,6.88
ord_ff50831f53bec50e1ec57a32,2,prod_9898c35c3949a2e863204e9f,sell_6e840c747551e20a7af68210,2025-07-26 00:30:16.044451,1456.32,79.17
ord_ff50831f53bec50e1ec57a32,3,prod_caa045e806f4a5b96c3b1987,sell_2ed5d00c92eeebac2afb8d60,2025-07-12 09:44:45.433640,1764.51,69.59
ord_f71640851ddb36054391815e,1,prod_e265d15a8ea31bd6f0959658,sell_31c965864941ba11e19770b1,2025-07-31 08:22:30.198217,1611.15,184.05
ord_3b4b1a121eeb30a64ca5b152,1,prod_d8e38b0182af752c3bf47845,sell_45774bc802f5a0137dc9a282,2025-07-30 00:32:54.395177,37.08,4.11
ord_3b4b1a121eeb30a64ca5b152,2,prod_a1b7f221631e63638f3d5af8,sell_787d664e0f3522630f534401,2025-07-31 06:25:54.252936,190.28,9.9
ord_3b4b1a121eeb30a64ca5b152,3,prod_64116b23f572c21bc9e154bf,sell_4cb2db9fc62a48af70373877,2025-07-23 08:49:59.803724,194.09,37.08
ord_8604bf701c9ab3723097aa14,1,prod_1a6fdf8da4284dc171a0c39f,sell_f13ffb09c95b4e933fec7d44,2025-08-08 07:14:55.925190,83.77,5.71
ord_7a70e7a4b9586ea1bffb3e98,1,prod_18946d5adf8f0c4ec4670378,sell_31885d83332ac5b1fc00ba23,2025-07-19 21:47:45.977798,371.93,35.22
ord_1cf27ef3abf0d04012e39769,1,prod_8e408e9f3380e4fd38248c52,sell_0435ee3acc4bf31a0ffe7ef7,2025-08-07 08:42:35.598812,176.13,8.49
ord_1cf27ef3abf0d04012e39769,2,prod_e09ce9758cc543e1add78650,sell_cfc2b61ed3060409bfa606d5,2025-08-10 13:33:47.047646,704.56,40.78
ord_1cf27ef3abf0d04012e39769,3,prod_a729a96bdf36f8b6ba5e1345,sell_db9d887f6c9dc464829b5ebb,2025-08-07 02:54:55.527294,804.72,156.23
ord_39f403fa7dd30a0c0ce90d2c,1,prod_b637c71ff4918f0243c4577b,sell_b02af2ca75969032e933ec01,2025-07-14 09:18:03.142545,180.36,16.32
ord_39f403fa7dd30a0c0ce90d2c,2,prod_726348bb1f58251ad5e04965,sell_a4ec011cf3c3bb83ab18f75d,2025-07-16 15:10:55.737021,709.72,76.21
ord_798c2d9870982c7ddd912fe2,1,prod_85f58c5c69d78c6fb3d08804,sell_d29958cd8deb7818f851fdf7,2025-07-28 12:07:36.212220,57.38,3.78
ord_66aa26ea6e9edf071746861f,1,prod_5c1d6c6dd1334d6436baf747,sell_7ac517594ee452bf23287fb1,2025-08-10 11:56:03.111087,45.4,4.81
ord_66aa26ea6e9edf071746861f,2,prod_c71732c3d4a1af2cc9789a3e,sell_0147226e96ac972aedfceac0,2025-07-31 23:33:38.637800,272.73,4.23
ord_66aa26ea6e9edf071746861f,3,prod_1dc1a6ff77467013ba9b2b32,sell_94521101b0c4593639c029bc,2025-07-19 06:21:52.326680,114.99,1.19
ord_66aa26ea6e9edf071746861f,4,prod_3df39bd1bb32e7826cce4fbd,sell_e1f40695848387dbb39351cc,2025-07-12 19:17:36.143845,350.24,24.43
ord_66aa26ea6e9edf071746861f,5,prod_3ebbd6ec421efbee36e6a062,sell_790018ba7844bff51cd91e42,2025-08-08 23:03:33.235332,166.46,15.35
ord_27f6bc47f9c371c22c3d9df3,1,prod_203c654c47c4a9df66cf2646,sell_6d84d10a8c577fb8e8f1a55d,2025-08-06 02:42:17.614684,34.47,5.21
ord_1b31daa5eb2513f96f22736c,1,prod_ec56581c38f3b3b27fb7d16c,sell_249625b4c83eb161fef2ce37,2025-07-12 03:45:50.133807,488.3,24.42
ord_1b31daa5eb2513f96f22736c,2,prod_6a4bd3eb408612bf5ce6d893,sell_aca7b844e68bfb9ae4d207b3,2025-07-18 15:57:48.934181,75.25,11.26
ord_226f93bea7f1bc7d36c90c79,1,prod_ec6ff8297b905d75a671b1f2,sell_9c27e54b31dfb877b7ff6383,2025-07-18 02:15:26.341037,85.54,1.88
ord_226f93bea7f1bc7d36c90c79,2,prod_16a3d41a59ab6fe002677e2f,sell_3db8b4fe07b4ab0dee8475a5,2025-07-22 17:29:21.362094,247.16,40.14
ord_9f398c41def67d4cb9ba3335,1,prod_313505e0c673b701dfc7d853,sell_c3274465d669a022d1996cbc,2025-07-23 12:18:59.124540,77.7,5.76
ord_a93fafeb980955a463a8a23e,1,prod_1753cdabd3a2453b3b9bd494,sell_bc6820e51d152962b073c9c4,2025-08-10 03:00:56.155895,1619.12,166.21
ord_f288cce4ec5aaa4425c2482b,1,prod_bc95ca8a7c27a9596932f878,sell_0874be1b226eb8ad8f4f93a0,2025-07-30 09:47:30.448469,1647.69,45.6
ord_f288cce4ec5aaa4425c2482b,2,prod_b835eab04dac9c15cf629947,sell_46dbdbcb1d5402d36d500eff,2025-07-27 17:29:41.721923,138.76,27.13
ord_f288cce4ec5aaa4425c2482b,3,prod_d2a0a59bbcaeb48defc668ab,sell_284678961a497cbea2586ec4,2025-07-17 07:44:47.748071,1323.92,231.18
ord_f6f0da29665217a527219fc6,1,prod_e1c4c943e1c2c9510ef05f50,sell_7769fe0fd8145afa1e0518f1,2025-08-01 19:56:15.249063,169.25,19.93
ord_c08d6bb44330d768fbdf8407,1,prod_a3f093dc9d38ee3713f0a0cf,sell_cd02d0f403e9e8b431143a34,2025-07-12 07:55:58.533242,1045.97,93.8
ord_ed75e07c2f79e20b863ad872,1,prod_9efd69c620b57403fd9d0bd8,sell_30d97c56dd1e6388fe13c579,2025-07-18 05:31:40.595467,203.69,18.69
ord_c6c88b2adb7b00eaa673be96,1,prod_203315b1a66a1cb722787ddc,sell_1f798f1e9d9ec8f00444d5ff,2025-07-11 22:26:47.059971,581.72,90.51
ord_2fc73a365d9be8a53348b089,1,prod_63399fa00a7876ec7f6d0b87,sell_03a518799767d655d5f98f14,2025-07-23 16:26:57.378088,720.03,51.02
ord_2fc73a365d9be8a53348b089,2,prod_96e5ba67090ad379f98575fb,sell_379cb13e87d75b1c39f8f01f,2025-07-27 05:05:18.990427,159.59,23.92
ord_2fc73a365d9be8a53348b089,3,prod_3f97471dfd174ef84d244c97,sell_0092918cc3e16d39049b55a0,2025-07-31 19:30:59.265428,38.0,4.38
ord_2fc73a365d9be8a53348b089,4,prod_d437c6e2a00d739d459240c9,sell_514cd2025cc3529e483fc7d5,2025-07-31 21:04:01.031097,230.55,44.41
ord_bd8ffb90756ab1276415869e,1,prod_9e7ff09c429f78f38f857c63,sell_aeff720a15441753a776a674,2025-07-13 07:01:20.750860,337.28,33.98
ord_bd8ffb90756ab1276415869e,2,prod_c006436065d3102f096e6e4a,sell_9a0f321439530829d4e6800e,2025-07-21 00:06:09.975166,842.83,44.76
ord_834f3ad0c22c373dc2c2dcf0,1,prod_218f49f8a9d835d847f0de64,sell_031c1b87f3e465e4a0db0797,2025-07-14 18:22:08.930588,61.19,0.64
ord_834f3ad0c22c373dc2c2dcf0,2,prod_749ce1fdc26835644fa49ce3,sell_b7c37f0dda623dec7aa48120,2025-07-29 08:09:02.335725,1303.19,252.44
ord_eee6fd67050e64975c718ee2,1,prod_f17dfaa49e237caec6e8b4a0,sell_d022dd5ad3f982a382a73946,2025-07-28 14:36:42.538092,1111.44,62.9
ord_45cd2ad2da897b6823b3f76e,1,prod_1f9750031bac798a51f7f65e,sell_e53271102a9d16c7cea57e4b,2025-07-25 12:20:01.447008,477.28,66.34
ord_45cd2ad2da897b6823b3f76e,2,prod_5168f300d8386e4826afaa77,sell_b8cbc46406aa5bd79c8aabb9,2025-07-12 18:18:22.709535,1150.0,0.56
ord_45cd2ad2da897b6823b3f76e,3,prod_60bdc773cead9b861425e805,sell_cd69c42c4231a5a4dd61b0cc,2025-07-31 10:10:29.863994,435.39,80.45
ord_45cd2ad2da897b6823b3f76e,4,prod_e2d7b194e7a34bc66635ce6d,sell_716d619c3fa7102165263f6c,2025-07-11 21:38:48.142390,409.88,59.66
ord_c91115cbede4a81f6bcedaf9,1,prod_ef89edc7bca4c8291718724a,sell_c7891e17c199ed40ebdab48e,2025-07-26 23:36:00.599924,157.99,24.74
ord_d8b69556074773b2346c1a97,1,prod_2c1c7c0b35eea392f5f5c591,sell_fa922703ebd7799fb4c400f5,2025-07-16 02:03:33.636696,72.43,3.61
ord_d8b69556074773b2346c1a97,2,prod_0a7b5ac5d2d98eeddb875f0c,sell_d50d0857d6f330e11e4d96b3,2025-07-13 16:17:31.731740,1107.91,165.79
ord_d8b69556074773b2346c1a97,3,prod_4a9606583e9b5290aa403ea6,sell_c522383ab368a4a039ded553,2025-08-06 03:02:04.367584,114.73,5.59
ord_d8b69556074773b2346c1a97,4,prod_cb73d2c15310077b00e76c2f,sell_2b8f7ed1ecafec7b04b642f9,2025-07-26 18:13:30.270896,50.3,5.62
ord_f74f91dc0fdc266c8e787ede,1,prod_d38f72ccc5a5e2b1ff124c4b,sell_03a518799767d655d5f98f14,2025-07-18 18:02:51.658391,291.49,18.94
ord_7ecd610e7476d1497bf34db3,1,prod_9d0a4cb54ee9f1b057a06065,sell_baa68238149541d2696d7403,2025-07-21 12:34:01.044739,746.04,86.6
ord_4634013c1e3c7e15628ee046,1,prod_044a4892b296998a16124ff4,sell_44ce1a5a92cfd1860b6a6779,2025-08-07 06:19:44.731286,164.28,29.47
ord_4634013c1e3c7e15628ee046,2,prod_c7798b62e3faac2a3f3e89a1,sell_ec5e336f7c7652eb4412cfb4,2025-07-24 02:04:59.567157,252.56,31.95
ord_4634013c1e3c7e15628ee046,3,prod_7f3a7d73941a3599cab222f1,sell_85a16e65331b32d99cdf4429,2025-07-24 08:19:35.044286,502.45,69.59
ord_4634013c1e3c7e15628ee046,4,prod_ced4d50b0385c395cb055f65,sell_b3d93d387838959df4449042,2025-07-16 10:09:30.479943,233.44,20.9
ord_b53304b3d602e4ef83ad4775,1,prod_a3f093dc9d38ee3713f0a0cf,sell_302142e8cf8cb6b5e6d58197,2025-08-07 11:07:19.244285,1647.88,328.77
ord_518aae09b8f27f4dadfacb92,1,prod_55ae21141a59d7c56fbb5fd0,sell_6487d1d520bc139a69e01efb,2025-07-19 10:38:01.573881,155.43,21.3
ord_3670afac759b130c5e184f70,1,prod_08d8de089f6cb9e6d815ff7c,sell_e45d6dce8653beb22d8762e6,2025-07-21 10:21:51.379999,738.34,117.69
ord_e3a02b8fe4b16e064ebe2ef0,1,prod_7ca16fde5eb41075da42941a,sell_d91baa5891048203a9fa8f37,2025-07-17 05:32:48.332958,93.13,0.63
ord_9d877dd6229cabe4c444b39c,1,prod_87913cb5c1da6117ca0a4e59,sell_b8d0992f175fb6169c5f3fd3,2025-07-15 07:16:18.334719,1597.96,228.22
ord_309e881933376731148cc6f2,1,prod_d114a4954e3e2a503e3d2062,sell_1bba3feb98766540b0fcaaf5,2025-07-16 15:01:55.082659,110.32,5.08
ord_dceb453c5f33b24027fba3d5,1,prod_fd72bd48281ae151abe36c61,sell_df1957e962f87c7c0af51ebf,2025-07-13 01:53:09.481269,172.06,28.81
ord_dceb453c5f33b24027fba3d5,2,prod_f98bc7428fe3f37733ce9f89,sell_f59ae01644b565860d0ccee1,2025-08-10 18:41:43.711255,49.92,1.84
ord_dceb453c5f33b24027fba3d5,3,prod_09f5c9b3eb3cff08704262e4,sell_2d04be73a08ba3861facdc0c,2025-08-01 08:03:15.335831,562.8,9.08
ord_90f34c64d798a213d19c674e,1,prod_8192e262a1da838bb9f60d25,sell_ed2653cc7dec2ff52184b65b,2025-08-07 18:06:11.799711,264.44,36.44
ord_90f34c64d798a213d19c674e,2,prod_32c75c6c84cbb3df934168e9,sell_e45d6dce8653beb22d8762e6,2025-08-01 15:33:47.343559,193.99,36.35
ord_c1080acfaab102fc7f4087c0,1,prod_88bc3324b6c1ce4e68369b33,sell_352ea8682c1ee1624803806c,2025-07-18 02:53:18.227041,241.15,38.06
ord_40f863fa41546ff699474b26,1,prod_bb5f305628459ecaf2a83437,sell_fa1737307ead3f7aac8b26f6,2025-07-17 11:53:28.037904,150.0,17.7
ord_870950d79aa2830b3b05b144,1,prod_75b5e751efc910d56825756b,sell_70c59fc7b3c3ad6f5c64ba1b,2025-07-25 22:00:18.966389,80.38,2.2
