customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
cust_466b2c1f5846a51b673ed0af,uniq_50dc7d712ec040abb70e2c8b,12599,Frederick,MD
cust_f6c14fc314d0eb2b5ea1a18f,uniq_46ace71452f09c0cbd85fddc,63970,Rockville,MD
cust_61dd880594874a2b2468ea8b,uniq_d626de8d4756443ad3a6b8a0,25890,Syracuse,NY
cust_abb10d6926b1e706558c70ea,uniq_1ad3296d31fc5733712271b3,56018,Winston-Salem,NC
cust_e01cb2f350d168a6977132a5,uniq_0e44a66e9c565e34fe621ad6,99074,St. Petersburg,FL
cust_fdda63cbf14b554ca78afd27,uniq_93cf9a0992f447b770eea073,89374,Tampa,FL
cust_7a1615955ed912f30b368069,uniq_6fde98cf393f3e6ffe42c186,36077,Fort Wayne,IN
cust_b6718a28305035dc53838c05,uniq_fe3c92f4a2037f5efd395fe7,85609,Columbus,OH
cust_b592c6bf148a6aaacb29354f,uniq_a58281cdfa4951c81ceba79b,85483,Akron,OH
cust_29eb72fb154812fa3613219a,uniq_0b32fb203ab1b7bbe6df410b,95179,Charlotte,NC
cust_43ee01f12613539e052b09eb,uniq_a8cd7da5b7d03a77fa7a0c02,95082,Chicago,IL
cust_2014e155b5503819b65ffdf9,uniq_fe0cdd537c8cf6559f621e45,80574,Syracuse,NY
cust_0e769d4d55d207f06384eb7a,uniq_d784913ab417c55dfb07cdd0,32877,San Diego,CA
cust_65698dd07ae6bc0e91845cbe,uniq_ae72b5be8f8b210112079718,47304,San Diego,CA
cust_efec216ac2d0d1cf4908381b,uniq_b99923d6d51eab29d49a57dd,56544,Aurora,IL
cust_0b58c84ce08a402caa320611,uniq_51bcdb8b25b10f8e36206989,52610,Rockford,IL
cust_f9b06ce3df8caf7697f5752e,uniq_55268f760f28ed869258cb79,98236,Springfield,MO
cust_6c0181082eba7adfbf8b99a5,uniq_8d7a1726256f7884456fa7c2,76904,Fort Worth,TX
cust_55e34f8cf8288c0c4fb1bc05,uniq_6bcc169d78456160736604b8,73896,Columbus,GA
cust_dd78d75f8096af345cb63edc,uniq_059f55b46465bbd36186a6c1,68580,New York,NY
cust_f086706cf3cc9bce697c1722,uniq_15a0914e9f3e866c4f14fd8e,20277,Carmel,IN
cust_0c1e15b4148d5e663fdf8f7e,uniq_678bb0392c6417d9923eaa17,59947,Detroit,MI
cust_8454f4e3dfc055d3507eb3ca,uniq_f1a03c0b42539263844f1525,90434,Aurora,IL
cust_c3a228ea0038e297dc96f276,uniq_d15af05112b591b908bcb5ca,47555,Aurora,IL
cust_a4f3cbd7a0104a0710227177,uniq_dedd5d4474faebc9b7830929,70784,Bowie,MD
cust_ea4faf6222d0032cf62d37df,uniq_67c5e370510ee6c486b9d7b7,92799,Dallas,TX
cust_f077af7ae6e5e8dacd99193e,uniq_8b061cdb52a6d3e92c22bdb2,28985,Sacramento,CA
cust_9a65e997f999b42fb9ec1960,uniq_699e64d6b552617b91b9aa4a,31964,San Francisco,CA
cust_29dfbf1e37a24ae4a6aca464,uniq_126e3c2257127b56d9f27d16,93962,San Francisco,CA
cust_541de2cfd092d77e4434ff76,uniq_b3eaeb9829a9e9fcbbca775c,54222,Clarksville,TN
cust_ac4bc269ba8cbd3ccf968b4f,uniq_80092d9aeda067c1765a2cea,65288,Raleigh,NC
cust_ce57c18ba0ded86c7b5c8d0c,uniq_078ad0b74b1f904396fcb95b,92742,Syracuse,NY
cust_2c10b5c3ac59a8d90e63080f,uniq_9117744a0a080e4ca9806d9d,90256,Lowell,MA
cust_d61eaede6776baf54d853be9,uniq_7b8a2f102e4e5d1ea60f1f32,84925,Knoxville,TN
cust_7f886c529ebc0a1598e8afea,uniq_d7a5783959c39d3b0547d88f,63054,San Diego,CA
cust_04cb0d19cbac14f823b23ad8,uniq_31ad71734a17a0158874cec8,19351,New York,NY
cust_66d72c46bcb5992665047a57,uniq_d2a98676ab41421c13266dd3,20369,Springfield,MA
cust_4d4125c43e7ec2f15d7c9943,uniq_555d88064d042c48c9489b80,31233,Albany,NY
cust_bf48dc774ae5c6e255e55976,uniq_d05c6d2308b125fb0af8266c,55039,Atlanta,GA
cust_0894409c7df64d480d14a774,uniq_79ab0a124bdc2e0387038353,39912,Rockford,IL
cust_126c47424e40f81480e193a9,uniq_a9dad4138e1010272d7342e3,51088,Columbus,OH
cust_afc538f361080fa5b54d7b56,uniq_f5d109aa5d74171d163e69ed,51533,San Diego,CA
cust_2bd8f089ce109f8be2b121a4,uniq_0e8c15c30506fc9924118fa7,95591,Albany,NY
cust_b50e0afbee85f4198a8820f7,uniq_e118341cd30c5c5c1c04375e,48188,Green Bay,WI
cust_e0f310582ba0e00e1c861f19,uniq_63c11f8573b8b82fb70a636c,45058,Reading,PA
cust_4f6feacafd50fc02ff8eeeff,uniq_a73adc82ab20bc0cf57d749c,89349,Erie,PA
cust_a841ec5cc61743a8387cb0ae,uniq_ae88bcf503d9616bfaff47c5,94494,Boston,MA
cust_6c584b75c5b980bd02e0409c,uniq_abf3577c1c91c59c1f655afb,61833,Erie,PA
cust_3504c72ff5e7894db468680b,uniq_f4dcf89192cdcd9a04c4ba5a,45553,Phoenix,AZ
cust_068c9808eb79aecac37de2ad,uniq_1735ef17ed739ae6ee0d4a9a,68313,Houston,TX
cust_6e61d94ac5adfa21f54cc5d7,uniq_9496066451df2dc7751dae2c,57600,Erie,PA
cust_8d11a97b46737e0bb6f75525,uniq_615713a4ccb6808ff1852934,86928,Rockville,MD
cust_bf856e37aba1ce952c8d716e,uniq_99d03e7d274c313ec88db9d1,78280,Baltimore,MD
cust_a9835fb7a8ab7686a3b2832c,uniq_2c1ed8943e64f428116bb801,69020,Rochester,NY
cust_01bddb133fe7c121297bd6e7,uniq_2d4b97563dd8a8628c761806,64262,Syracuse,NY
cust_d3d234f0e1afcc66de7e7c16,uniq_1a298dea837344a104315912,31930,Jersey City,NJ
cust_a6aaa5f249a00411d30f1c00,uniq_f8fd0084c6a583c10fb1d67c,34102,Naperville,IL
cust_8bf31e1c7d17dde7e0b1dcf1,uniq_7aeabc63fe5e1937bf39db5e,13027,Evansville,IN
cust_eaf33c5f135dcd1d79a7f429,uniq_81cb498eeeb32eb1f404eb4f,26389,Erie,PA
cust_3391ca7335b9b1b7bce1ad77,uniq_df174e52082f20b74391aa07,40753,Augusta,GA
cust_838637c57ae2d4a64431cf97,uniq_0e726d1f3c38baf07ed27efe,96772,Rockford,IL
cust_6b2b3921ef5c2e5a2dda0955,uniq_6294d387cf456d0a9e8be137,42983,Tampa,FL
cust_b9fa6bed60e97a8439f3e884,uniq_d265e4a9d451ff6b5cbecf29,20494,Newark,NJ
cust_548e810e597a38f1033778f9,uniq_6c35345b83c6d936b52ca607,37600,Austin,TX
cust_3e30d2291e5adda4eff293d6,uniq_00145dceb27185daa6838429,31877,Independence,MO
cust_d399d01138060f20fd56bde3,uniq_2e5ddbb12fbb292ed0122d87,62041,Sacramento,CA
cust_929f4b4979adffc2c1520059,uniq_fd9830f373a23a8e4ceb1451,23501,Sacramento,CA
cust_78355dcaaf44f09494aee76f,uniq_64382b33136cfa7757f9f2a4,22524,San Jose,CA
cust_afb4cfa3dc0ad7a2530e04ae,uniq_2874c92dca0beaf9631a5ad8,18361,San Diego,CA
cust_2f76fff5bdfa398c4735b91b,uniq_f9f827be5324a8ff58907e08,72021,Aurora,IL
cust_bdcc21478cc1563f14fa6ee6,uniq_80652d4006c283f727213790,81884,Racine,WI
cust_5531bfcef34e31e3e0a93e7f,uniq_5af27cb3c8f33ffd164289bb,17055,Erie,PA
cust_732f2da113a02b170f2c7e4f,uniq_c54066d57d6bcdc1a2b3b74a,13455,Tampa,FL
cust_628e50d143b076563ca03ec7,uniq_51de1bba33a5a2b733fabec9,62037,San Jose,CA
cust_bea009f1fc289bfde8e3f521,uniq_c447d27d9569c843d0129a6f,78679,Chicago,IL
cust_905fb6be25e51ae94e889f48,uniq_d71ea5fccf9423d5dee0dc63,20911,Sacramento,CA
cust_0993e04445374ec2fbb94f90,uniq_1b991775897e42bdef529809,23622,Jacksonville,FL
cust_86eaca855ffe2b55ca0f7991,uniq_121299e0912cb359b06afbca,44400,Dallas,TX
cust_d7e676f68e8b4bd46df03595,uniq_b3ab88af2775ae59a6c55087,91015,Aurora,IL
cust_19946742805faabe22b23e03,uniq_7eae37a1c494ffab3dd8ee8b,30352,Nashville,TN
cust_68777ddc852263c803f1da80,uniq_35166bb5e67722f39d6d610e,21050,Seattle,WA
cust_e9d8062e143fc4dc805c8d41,uniq_c8aad031b578ecbb511b11a8,95830,Reading,PA
cust_a500eae97b207016e3100e79,uniq_e01c4ec6a2edf4cc85eb30f7,61097,Vancouver,WA
cust_3bd437281695e80d01a87412,uniq_c63e8efd6a6b2d77bef7b9ca,50549,Warren,MI
cust_170184064525b72a1a663790,uniq_1f46be4f37fc61ce7b5622a7,40062,Springfield,MO
cust_91d3f9745e0132c7e44ff43b,uniq_a08d231d207a2039b12bfc90,42426,Austin,TX
cust_8b9d1f131538ed41ccb1e987,uniq_057153268a214e61b5b78cb5,47247,Houston,TX
cust_049a64708a3ecae928e4ea80,uniq_1cb7bfa40bf9b910565cd461,68085,Winston-Salem,NC
cust_f2514da5da7cb299489cda22,uniq_675033fcac539c8ac5ec0755,92114,Bellevue,WA
cust_4615d2abed95988aa51fc1f9,uniq_6b097cada2125b797f410705,26569,Albany,NY
cust_d7ff1c8c4a974c822c7209cf,uniq_e1a4cd3ffc47d48dc640e3a7,27206,Austin,TX
cust_6dc343d2f18988d9a8d5d064,uniq_979075ec3bf74e71665b2142,79041,Rochester,NY
cust_0a8350d22555846fbe97cec8,uniq_6af2d3c883698fe0c4e3fd5c,32361,Grand Rapids,MI
cust_5464106d4f3d7a9dc83adbe4,uniq_9dbbd6ace087d033f2628583,13744,Orlando,FL
cust_f5dbb9640ba594d0ef4b5786,uniq_cb0966aaad3ae6d62a2a2f9b,14607,Boston,MA
cust_add1485d69674b9f6df95ad8,uniq_3722351197d023f1fd5ff728,96972,Houston,TX
cust_c6d5b451dbda92f2752ffc41,uniq_0b857f3a604014e3e36cbdb8,56771,Boston,MA
cust_65c9d243fb3767473bcfad9c,uniq_9131c0a37070e2e42482beba,52624,St. Petersburg,FL
cust_bc42be042c09caf75ab8beaa,uniq_deec12878dcd39e8a1315ef2,72410,Sacramento,CA
cust_b2a16008076a8856e1e9e9d4,uniq_1a306d685e55da127ce8a8fc,71235,Orlando,FL
cust_466e6a4434042d3c7afa18ce,uniq_ebbf9a9812e6116192c604b4,80855,San Francisco,CA
cust_4c406904439e1cbaab6349c0,uniq_fbf3f3d32ef053e600361184,45705,Paterson,NJ
cust_4363e7496d132c4d49763f72,uniq_853d1a0d6c44b9810dd70332,81898,Virginia Beach,VA
cust_3e8cc9d155e6a79d41511616,uniq_e5a8edfc553c63d67c587753,68306,New York,NY
cust_d562e10c1a9fe1eac7ef42f8,uniq_116f2a697147ccde0478d900,27709,Los Angeles,CA
cust_7e1b9d7bda166aa3310acf42,uniq_93198e58403bd9c6ae5d3870,80685,Fort Worth,TX
cust_a65e978bd3cf5b2ee75c9daf,uniq_e2e3fcecad5f1a5b83132443,33204,San Francisco,CA
cust_e5c39a61baffa92a37b1bb2e,uniq_94200e6d7e3d47d3c3c34368,87441,Detroit,MI
cust_78c526028205bdaf4adb1225,uniq_5c1e0f5213f4a0356c7ae398,88326,Phoenix,AZ
cust_5e6807c71c4facb7cfda9e39,uniq_0dd50e84da6fe027ddeb397f,69840,Jacksonville,FL
cust_b915aa55c5336f2fe10ba709,uniq_fb656b24f842efb9dbe02f16,92712,Pittsburgh,PA
cust_d41438a4e3477cf271a8ac2d,uniq_9ee73246c0cf38240da2ab43,93342,Chattanooga,TN
cust_740b0ab990e0f4bfe16cd205,uniq_aad03cc4e9fe3178d1a37ff3,83922,Cambridge,MA
cust_168f55a116a31763b0177224,uniq_1a21e86c0ef688cf5903383d,67013,Kansas City,MO
cust_ac1d3edd095b5b5dc07b9986,uniq_966ebf5a665d0d021179377a,78610,Toledo,OH
cust_8b3c208f15d448825dec6e36,uniq_9bfd057e02cfb59dcc1d43df,93858,Allentown,PA
cust_221dda316d2f4e319adb092d,uniq_9b2ba4f0813729051bb7b772,93824,San Antonio,TX
cust_3c9e763dc2702d28dedbe41f,uniq_3501ecb1871a6af401ff6fd5,79964,Aurora,IL
cust_b52234e79ce53edf6f6c9dc2,uniq_8b43c0090aaa06d09ee0dda4,50587,Toledo,OH
cust_e3bfd3335811fdff523b7260,uniq_09b81d3e72a30e893ab27db7,55504,Sacramento,CA
cust_f606bb392609f58af131932d,uniq_f491f04ee7556f05a0a78767,73131,Miami,FL
cust_67989be5e66628c7056fa168,uniq_58474d1c9d0ff464b4c8424d,80735,Dallas,TX
cust_c5292cf053a56f6b02bf60bc,uniq_54067b91cfef69f3c19f4442,39770,Miami,FL
cust_a367d7df85f15f90292fcd27,uniq_c10541b3d75dc321aada2004,21738,Rockford,IL
cust_a1bed9d96e59e650bf17bd14,uniq_e4f533ba7b8cbb227010d00b,67915,San Jose,CA
cust_3f176a922979b5888d1fde76,uniq_f8ca765db19a9088ae29bdd4,50352,St. Louis,MO
cust_50e7f5447cdc1ae416f026c0,uniq_100895d7606219a2dcafa53c,57943,Columbus,GA
cust_12940d40c2786bd8b5dde78f,uniq_6a1e182e0f1d7a7a84a3da50,64028,Virginia Beach,VA
cust_c15c3342306b151d1f1f0d0d,uniq_d8ced5498980833b87ecfe51,44053,Richmond,VA
cust_5d1fcd300f5d6b709d752822,uniq_630d2396dc46505be616a384,30410,Edison,NJ
cust_c3756796a5fa4a196150d091,uniq_fb203c7f9655737b91d92177,49789,Winston-Salem,NC
cust_1820d7d2c0b226f87eb8ab6c,uniq_69e006af63e728c192ba719d,11383,San Jose,CA
cust_3a7700fc647332bcdd4ad11b,uniq_1b5fd2b02ae4c0348b61b043,10012,Dallas,TX
cust_1c5ce5c3e9c254de3e1be29b,uniq_356657b0bacaa401ebdec08b,78592,Erie,PA
cust_d7bfe4d2cf26e5b9c8cb1124,uniq_0487847fa0d8424bdb6fedae,27865,Albany,NY
cust_921435bcd541753f41d41d07,uniq_13d9c78fa941bf8513b17986,55073,Aurora,IL
cust_0a3982679843477a40e609ee,uniq_c5df0e938cecbab19bfa3b3a,47586,Evansville,IN
cust_537443e355deff0286fdf30f,uniq_96d3c6ca1a58e6d95b724d94,71498,Independence,MO
cust_2125bc2f7af0061c5703a67b,uniq_892616c2afd49ac61a90effa,80136,Mesa,AZ
cust_98878ef74cccce381aee5962,uniq_cd97b01735ced158f9e04d8b,11090,Jacksonville,FL
cust_0cdffb97d55a139441dcc4a4,uniq_7d01ac941274e4041a77de6e,74478,Philadelphia,PA
cust_ea7ffed29e735d5089c56f3f,uniq_d5fd66a2193325e2e0c16d3b,72530,Gaithersburg,MD
cust_d9f0750e8d8c303d61b92bcf,uniq_0605da503e9fb4c3faf46490,49270,Milwaukee,WI
cust_cd9eac9c7f39bc0f9a644462,uniq_5fcc84c19bbcb45f6736613e,11197,Rockford,IL
cust_412cf876bb6aacb639ce5574,uniq_cdfe064074f232febcc37b90,66418,Reading,PA
cust_8edd3fa92f90e034e4863fdb,uniq_ce8fd3394735822402378543,48393,New York,NY
cust_03d07ba58d0d6229f3cd8416,uniq_c70df43ea59d8af73397b966,88250,Albany,NY
cust_56c18e6daa8501eda3869b46,uniq_959674c2d514a3edf20e6e36,40305,St. Petersburg,FL
cust_c7728797b2a685f7d57976d4,uniq_49a46b25f20bb2dfabb85691,10946,Lowell,MA
cust_e17b493d52cfdb7b71aaee7d,uniq_f8f04b1c7a9d04fc1886a3ea,81855,San Jose,CA
cust_2c3962bcf40d0de71bf4ede7,uniq_1dc34f2a546dde2d4d3d578c,58974,Syracuse,NY
cust_9dd07d9fe791ed9fbc91cd67,uniq_599477aa6d1c23c55aff6370,34716,Naperville,IL
cust_d7ba7aeff8f66985a5475ccd,uniq_5a4461a054b73936bce57256,63967,Los Angeles,CA
cust_a7bafdff2dce4f0d2a415343,uniq_81b4b24e6beaeb12c4eaefe6,83472,San Diego,CA
cust_d79f2598d63b4c0a1997fbd3,uniq_ec1ca98776475a4a409bd896,67292,Orlando,FL
cust_f69321ed1e93a7dd8573d1f5,uniq_a0df9f4d8143b3be053a5cce,61740,Chandler,AZ
cust_4b935f35b717db02b9c1f53c,uniq_6a6e22e85707eb285045b343,42754,Milwaukee,WI
cust_ba47b589a22bf3006bc8a737,uniq_e34f1bc8933ae8b4d5d6fa62,31400,Dallas,TX
cust_0a3fa2d0fe07b5527624f72b,uniq_88f52051c9ebecd5487e65f9,94671,Memphis,TN
cust_2ce6fc159942b52cf4dcb95a,uniq_b2b661f2f46ef33fded2b4a3,61081,Rockford,IL
cust_7ab1f86fdead48f44129754d,uniq_ce9da8e1402ac0a1ad4d9c52,59592,Miami,FL
cust_93ae1daa9936545b4aa2c481,uniq_cde17c278404a404a3b28b91,38913,Edison,NJ
cust_040c8b7d295e40dea5d69fe8,uniq_7094d4e5d5cc1caa884234d0,44469,Naperville,IL
cust_bf04a81f4527b7f4181112ff,uniq_2b0592c4a8b7a406823dec32,20382,Joliet,IL
cust_aa071501cc6117798dd8980d,uniq_bdd52f44c120688dc6eed503,65343,Austin,TX
cust_830fec195dda3ff2c532b9e0,uniq_f7191391bfa4cfeaa3cd0075,91962,Virginia Beach,VA
cust_195b8d5af0328f2ac2f481bc,uniq_cf9d7af7caba747ea89605ca,41399,Cincinnati,OH
cust_b052fba065f079054a1c6c60,uniq_85547b27d93a19bb6fcf9e56,77713,Cincinnati,OH
cust_c9e051bdb239d76ec8fffa0d,uniq_df6b19d7aace6ec0c0e473ff,90375,Houston,TX
cust_f25ddd1fa2697bd1e2b49c14,uniq_59c2ee900da7f7a52bc9661f,99737,Chesapeake,VA
cust_77ebf282196d19bf407f3997,uniq_cfa50601313a9c793987ffa2,45633,Cleveland,OH
cust_732a0910ddda5f6d20ef9c4a,uniq_49fa631c0b99b7e203a9566c,47313,San Francisco,CA
cust_778e852aa88fddfdfe25fec0,uniq_e766fed5ce579e04d38defc4,94994,San Antonio,TX
cust_a99b6eac7b3599b947c9e07d,uniq_11a8af4abb3b6f8a183bdf3a,79722,Lowell,MA
cust_f9bf0aa432894a095bfba903,uniq_f5a8431480f246f81d1273a7,45235,Evansville,IN
cust_ff18b8339305e16c15557c38,uniq_fa91e1f0fea81292f88026bd,64120,Paterson,NJ
cust_bf99913c5760ee13084c0441,uniq_f5213558510a4164493c16c2,34641,Houston,TX
cust_a336cabbdd92e77aa6769991,uniq_076282082614fb91a4a3199f,18973,Baltimore,MD
cust_82ac7bb899accd2d2fb0f566,uniq_2e79a9f8d2d5f55dcbfabe74,33908,San Diego,CA
cust_397327a1d25972771b5eee3a,uniq_6a318498062c05dfe07c5000,27907,Kenosha,WI
cust_a7a7b8d7c5906159a1e536da,uniq_88ffcf31bf37ada06b1276b7,47957,Los Angeles,CA
cust_76152cdaf964d5873ab3ecb1,uniq_d47669916f4bbf2b207825bd,24464,Detroit,MI
cust_71c4d38e3156c4c4ec8765c2,uniq_f5e0b92bc331f91189a01a89,93478,Detroit,MI
cust_efb1b72d5d4f944c5a97914c,uniq_c53c25674b3aacd9791fac00,69682,Lansing,MI
cust_65972a420af878b361610abe,uniq_944d1a952482277265f64691,90967,Dallas,TX
cust_3746c01d9b713f5034613554,uniq_0996c278556ff85affc09e1b,69345,Richmond,VA
cust_1082bfe9bfe106f10efdf6a6,uniq_b06054db0a50e3e1c09ca30d,45669,Memphis,TN
cust_b4e1e760493cbb8a6b26cc64,uniq_25d78df23e60842e3a6fe094,91625,Raleigh,NC
cust_1b82e2c753ddab75e0b9e0c6,uniq_0709e98d2b1539a6907e1470,74486,New York,NY
cust_81538c98f5a80111fe84a024,uniq_a29a5afb88f44e2bfb2cbc5d,34613,Rochester,NY
cust_a89303b936bdf821d4b421e7,uniq_f6883aa189cd2f377498dae2,52027,San Jose,CA
cust_9d70deba028d5477321ad5a3,uniq_4fb7d6bee793dcd8a01dce47,12542,Detroit,MI
cust_eac0dface3144683fa81e726,uniq_a85e5d8d12798a50bd52f0ec,29942,Seattle,WA
cust_c53b5959d180b6db19c5959c,uniq_b1945805446e5511fa6cd874,16505,Philadelphia,PA
cust_b9517ee7c2247898a75673a5,uniq_c1119a7eede0e2e5d7735791,80119,Knoxville,TN
cust_a4da71958d821ef05f455a29,uniq_88c84192489276672734fee6,12900,Naperville,IL
cust_bf3855fc9ddf9acb017c5594,uniq_be338f1b14500573a84cea70,34371,Grand Rapids,MI
cust_04799f7f66568ef16b5898ec,uniq_b21084b96e0f43d1650467a4,23405,Greensboro,NC
cust_3ba8455830d4a6347003edf7,uniq_1f493255e7b7e99d89b9f21e,46977,Cleveland,OH
cust_409ad38720d48d51ca9219f1,uniq_bbc6cb71023cfc1346a2f3a1,45283,Erie,PA
cust_09f85a321c2173b503e9fef8,uniq_798893539b4e2dde6d888b97,26389,Richmond,VA
cust_16790084496f85aa1cf2986c,uniq_53e87acf56168e8397d25588,67464,Newport News,VA
cust_8d96da019b23723d14e349c8,uniq_e4150733d74f2a3ab449515d,11075,San Diego,CA
cust_7986595f2844313ab4fe0b88,uniq_1ffc9af38ac7daa367aa0af6,40514,Pittsburgh,PA
cust_8c4d1b45495512fb0983b921,uniq_f6bf2a87490be91025b0f491,21822,San Diego,CA
cust_a546635d62b4bde7531aa593,uniq_5d8de593aaeb60a1a2bc25fa,29750,Worcester,MA
cust_c7eac356621eebc537ac723e,uniq_5797819488a3fc8a18a9776b,11930,New York,NY
cust_7ae15014b3765c812737cb59,uniq_fa3ba2a7c0fe61c05c54331d,74694,Sacramento,CA
cust_d56abc60c91e8a0ee62d5f59,uniq_7f47190f46d18510ab036219,38467,Dallas,TX
cust_98fd11e86e4a6b2ca2ab853d,uniq_12efee1bb3e6eea65c1434cc,54815,Bellevue,WA
cust_2a95ff9e2af9c7c8dc01cc7c,uniq_c7c9a74bc9e3c6962c87d8b8,65082,Detroit,MI
cust_b10dd755117a3b295c9f8a1f,uniq_d533060c113042db10b00c1b,50838,Los Angeles,CA
cust_26b6a38939a1eec9586a1143,uniq_1c9e0c0066fbf1ac02f4a774,75325,Syracuse,NY
cust_46abe537bfcf4979a20faed5,uniq_b064784754a5aca41e169675,58679,San Antonio,TX
cust_90beae6c7c9a8bc8195207f0,uniq_0fc63bb7d663ec0093773075,70776,San Francisco,CA
cust_17a0955bb8f67b6c75eb72c2,uniq_7e214d62770d831035dbac6e,14159,Joliet,IL
cust_eece6f85aced3c7d9352460c,uniq_69e2d93dfb3e8be92c498c38,53286,Dallas,TX
cust_6d00e0fd2931cddf65c349c3,uniq_e13bd40034c94969bcd8183e,20515,Sacramento,CA
cust_c3efcbc3a596c66b8d41424f,uniq_0c02f7646883c633d8df7081,29148,Nashville,TN
cust_f9baaa68cc7f4815e6f2c3cb,uniq_4c43f02bed954609912838b9,17345,Erie,PA
cust_ae073c0ace88caa3e30f56e1,uniq_4225bd8a6c3b6f443641c581,44931,San Jose,CA
cust_5f5c4a0c6a62cedc189e9f68,uniq_81ef7e345928a6eeaed41e7b,61435,San Antonio,TX
cust_d6e87701749d2c4bc6070bb2,uniq_69f56bd66e567bb95bc61d63,19356,Tacoma,WA
cust_fe87f3016cc8e3445a25358e,uniq_c846eb31a67eac0fca3bb471,81197,Columbus,GA
cust_b81d33d48a61e356c28ccd04,uniq_f9c84b23939ab9a57fb56dd5,71623,Austin,TX
cust_10ba851c7858675ad6ee59c5,uniq_db12b9e3aa39d81cfb217095,33803,San Francisco,CA
cust_e03b042103d2d290289ea3f9,uniq_f8fa674be0ee53abf72a599d,35191,Albany,NY
cust_bf75dd2576f236df4f3abbbe,uniq_3a4708b9df4cbcb7e10be2fd,42778,San Diego,CA
cust_7121ed167f05ee05445dab52,uniq_bc7a4cbd2e3af7f918eca206,60014,St. Petersburg,FL
cust_d4cc3ba31ef00dd1a135603e,uniq_104d3cdc62e0b2673aafc840,11653,Greensboro,NC
cust_d76c51fcbd3dc7d3dd53e01c,uniq_590b07cef784c95c3d421b1c,25985,Racine,WI
cust_04b5b123d7908a94ee0e725b,uniq_710d40683871439bd539c892,42631,Dallas,TX
cust_c5115a36934c91d8e6cf7297,uniq_f96d680e75000ef4e6923bcb,60436,Spokane,WA
cust_c3e1d65c343dc5f0e3559206,uniq_cbd1da35f5b5a5e81ec137cc,68059,Memphis,TN
cust_abaa5977618e481893e546f2,uniq_b7c609440dd6aa25a0d712db,42396,San Jose,CA
cust_afa12404f6b2945adfebc54e,uniq_6fcf4a970bedbd0cd69251bc,14392,Cincinnati,OH
cust_c290e005fcd85ac8ebc2f756,uniq_d17f27d78595426187d452dc,36106,Norfolk,VA
cust_6716dc179be18982d955d0d9,uniq_fbeb2c97e1fba983281a755c,70402,Erie,PA
cust_d30efc4931a4f4e5b2cb00d1,uniq_5a94537e6f81677e412ad5d3,22315,Sacramento,CA
cust_69d173d9d24ea35bddcc73aa,uniq_c88704bf1b79391d1caa1306,78306,Glendale,AZ
cust_78773769ee16aacd2171125e,uniq_ee8e192ea0641c5a674a57bc,97294,Worcester,MA
cust_6a5901407738c84c52adddf2,uniq_a8ad0b4aed9800054a8f62b6,37321,Sacramento,CA
cust_db7e21f3246c576d399a5d53,uniq_f68fa98a2acfbd2fca29b5e8,71974,Cincinnati,OH
cust_d607b8d9b6446b20e67dde89,uniq_ae9617c483fb0238e356e59a,61003,Chicago,IL
cust_bb289553d80e5f42e5b3bb2d,uniq_89efc22c98eee806d60ffa82,99318,Raleigh,NC
cust_22d056cdc7dbb4d5e7b69df6,uniq_47bf18b39f5623968b75020c,50908,Philadelphia,PA
cust_96d06795e3eab8a7eaa895fb,uniq_074215fcff1d17dbc4e2e807,52344,Miami,FL
cust_53999f0b5237d5e6c8f424eb,uniq_29693148bac210130bf68427,30789,Madison,WI
cust_21d269663836822d5fc2f1ed,uniq_618166f7c6b724138c2116d2,92465,San Francisco,CA
cust_01eda2cb97be35c9ac63c0c9,uniq_2224d9fc2ee37aad0502229c,15529,Winston-Salem,NC
cust_8d6687d8c0d3c3aafb1d32e2,uniq_ef12aac74aa50beaf0d2b049,82034,Rochester,NY
cust_7de4d4a954186091f3466d07,uniq_76fc0366b080c374a72521fa,78278,Austin,TX
cust_82724d83173dcb6b0df505b5,uniq_bf83e84fdc102050ddfa7ed7,26009,Bellevue,WA
cust_ea92cc78a0dc088a3a967eae,uniq_ba70384d07194a6993bdec90,43202,Milwaukee,WI
cust_0c8dbd98d2e75cad10f87c29,uniq_74a9f1d38265f23f1b5ad8e2,73075,Evansville,IN
cust_cac46d5d68f2532efc821e84,uniq_4526f4da2c6859b261dc7e07,93692,Detroit,MI
cust_2a751bd549e696f465b319f7,uniq_804db09e5cd49e6cb9322713,49166,Grand Rapids,MI
cust_1db7309d0209fc146642f4ea,uniq_a0b3d679327fa55380201513,36047,Albany,NY
cust_761408eb1b431a3b8ed41a56,uniq_5d58e4d8e7b4f4443c37ff4a,57241,Grand Rapids,MI
cust_b880fd98d7aa032e23f7fac9,uniq_cd2b3eca5b74f21e5cfe47c1,16827,Frederick,MD
cust_9a28fe838321506307a07d1f,uniq_2af7e03cafbaab79cf48c023,97385,Newark,NJ
cust_c846610eab86edfc5103150b,uniq_ba21bf706879588f2518e3e0,38545,Detroit,MI
cust_0a0126328decf13eba618909,uniq_323f915311fa7c579d077143,24801,Albany,NY
cust_39dd29eb2b553b9e1bfaf68b,uniq_e329cae97e8a9d2795e42d66,40928,Bowie,MD
cust_6890fab71750cb77f18451fd,uniq_5852656831125e14d853378b,92956,Albany,NY
cust_e1d24bd6e9619c7b047a4b01,uniq_84b0d26377a65efab5dfd92d,66906,St. Petersburg,FL
