order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ord_b43fef0eb31acfa421362ba9,cust_5fc680413717a4208503c01c,delivered,2023-09-02 16:33:46.716714,2023-09-03 02:33:46.716714,2023-09-05 02:33:46.716714,2023-09-14 02:33:46.716714,2023-09-18 02:33:46.716714
ord_c59fccf0021e5c9c0a16a868,cust_e657d09070ba7230ab3e49fd,delivered,2022-07-01 18:23:10.943537,2022-07-03 17:23:10.943537,2022-07-06 17:23:10.943537,2022-07-16 17:23:10.943537,2022-07-17 17:23:10.943537
ord_b17ca3a640d827e00f6b6bd0,cust_7eb955c82a176926a1c29c24,delivered,2022-07-15 15:08:04.784467,2022-07-16 09:08:04.784467,2022-07-19 09:08:04.784467,2022-07-21 09:08:04.784467,2022-07-30 09:08:04.784467
ord_52df8f12e03087c6e5081b57,cust_0ee407359eed31da9343645e,delivered,2023-07-06 08:40:16.541108,2023-07-08 02:40:16.541108,2023-07-10 02:40:16.541108,2023-07-14 02:40:16.541108,2023-07-20 02:40:16.541108
ord_d7276054018b382c82626b6a,cust_9ed616ee3f49a70d2ff06b7c,delivered,2022-09-10 23:39:12.273017,2022-09-11 15:39:12.273017,2022-09-12 15:39:12.273017,2022-09-14 15:39:12.273017,2022-09-18 15:39:12.273017
ord_85cafccd56abf57d05348aac,cust_e9f61f7e2ac93226ff4278f7,delivered,2022-05-09 00:01:12.766140,2022-05-10 16:01:12.766140,2022-05-11 16:01:12.766140,2022-05-20 16:01:12.766140,2022-05-21 16:01:12.766140
ord_394f00ce4e2a93a0b526a37b,cust_d6990f1fd9b15958b83e54fe,delivered,2023-11-21 10:38:31.591649,2023-11-23 10:38:31.591649,2023-11-25 10:38:31.591649,2023-12-01 10:38:31.591649,2023-12-04 10:38:31.591649
ord_2dd3f1277de5cdab24e37c9e,cust_4a34e15e21aff40eb42ecbf1,delivered,2022-07-20 09:21:35.780858,2022-07-21 21:21:35.780858,2022-07-23 21:21:35.780858,2022-07-24 21:21:35.780858,2022-07-28 21:21:35.780858
ord_008a204419a51b86c9ef0e38,cust_7e00d84b9e01ce3aaf538ab1,shipped,2023-09-26 23:18:59.339850,2023-09-27 08:18:59.339850,2023-09-28 08:18:59.339850,,2023-10-12 08:18:59.339850
ord_66e7100349f1210ea05c0e39,cust_d18990782fea8c856cd15615,delivered,2022-04-02 16:10:02.658846,2022-04-02 18:10:02.658846,2022-04-04 18:10:02.658846,2022-04-08 18:10:02.658846,2022-04-15 18:10:02.658846
ord_d05ff8c59a2a48d78ec7e438,cust_9feafaf31f1d17eae33ddf76,delivered,2022-04-20 11:10:40.994752,2022-04-22 09:10:40.994752,2022-04-24 09:10:40.994752,2022-05-02 09:10:40.994752,2022-05-07 09:10:40.994752
ord_a1e131aa36348303e7b79d50,cust_02796c02c3eb768fa7370784,delivered,2023-12-19 08:03:09.543193,2023-12-21 04:03:09.543193,2023-12-24 04:03:09.543193,2023-12-27 04:03:09.543193,2024-01-02 04:03:09.543193
ord_57ff581655543af387c6b8ce,cust_0f6e8c311549c34677dcb335,delivered,2022-01-08 07:59:30.463202,2022-01-09 07:59:30.463202,2022-01-10 07:59:30.463202,2022-01-14 07:59:30.463202,2022-01-16 07:59:30.463202
ord_23ffc74c48563d0ff8a8b30b,cust_70876816e94299e497115e33,delivered,2023-12-03 09:18:10.000240,2023-12-05 09:18:10.000240,2023-12-07 09:18:10.000240,2023-12-14 09:18:10.000240,2023-12-15 09:18:10.000240
ord_ad35703e38c5930aa812b838,cust_9bd7a26b1b43a9df2c349cf5,delivered,2022-06-17 07:54:38.007496,2022-06-17 12:54:38.007496,2022-06-20 12:54:38.007496,2022-06-24 12:54:38.007496,2022-07-02 12:54:38.007496
ord_d5f485b7610cfe4a0e489a8b,cust_311f42941095eadf1b1aff52,delivered,2023-04-14 16:06:43.102681,2023-04-15 16:06:43.102681,2023-04-18 16:06:43.102681,2023-04-20 16:06:43.102681,2023-04-24 16:06:43.102681
ord_9bbf526bb023356ff8e86d4e,cust_8f29b48864bc9b4c5a68ac78,delivered,2022-04-26 10:35:44.275346,2022-04-27 14:35:44.275346,2022-04-28 14:35:44.275346,2022-05-01 14:35:44.275346,2022-05-02 14:35:44.275346
ord_8cdc1a551729d51c354ac0af,cust_260f6753a82b53f06ddf2c93,delivered,2022-07-02 01:44:56.162039,2022-07-04 00:44:56.162039,2022-07-06 00:44:56.162039,2022-07-07 00:44:56.162039,2022-07-16 00:44:56.162039
ord_6f305e0c7ba894cf1d8675b4,cust_29fed3b9662fed5593287732,delivered,2022-08-30 16:05:50.613396,2022-09-01 06:05:50.613396,2022-09-04 06:05:50.613396,2022-09-08 06:05:50.613396,2022-09-10 06:05:50.613396
ord_28dad74598e4809e774ee13d,cust_ff4fc685cbd85d36becbacef,delivered,2023-07-23 10:57:22.100806,2023-07-23 11:57:22.100806,2023-07-25 11:57:22.100806,2023-08-02 11:57:22.100806,2023-07-29 11:57:22.100806
ord_7aa00e7173d7c8e23967a3db,cust_3e8d83d15712ec159093868f,delivered,2023-12-28 03:36:37.636316,2023-12-29 23:36:37.636316,2024-01-01 23:36:37.636316,2024-01-08 23:36:37.636316,2024-01-13 23:36:37.636316
ord_5b6d4261411c317c954e956d,cust_dde1778a0038f8cf7afc0272,delivered,2022-02-19 21:25:52.734997,2022-02-20 04:25:52.734997,2022-02-23 04:25:52.734997,2022-02-24 04:25:52.734997,2022-03-05 04:25:52.734997
ord_b858f4656005b4defb2145bb,cust_e0f3148175a3a9fd08f846c4,delivered,2023-02-06 08:14:21.497624,2023-02-08 07:14:21.497624,2023-02-09 07:14:21.497624,2023-02-11 07:14:21.497624,2023-02-20 07:14:21.497624
ord_f7b246a21fe919b36a9a67ad,cust_219a6eba9a1bdb71ecb24b35,delivered,2023-07-11 00:09:54.576962,2023-07-11 16:09:54.576962,2023-07-13 16:09:54.576962,2023-07-23 16:09:54.576962,2023-07-25 16:09:54.576962
ord_b601d506d5de80d702d07d48,cust_d4b17fb21f5b9046249eaaaf,canceled,2022-01-01 22:14:46.803910,2022-01-02 11:14:46.803910,,,2022-01-09 11:14:46.803910
ord_8228c5eb95a56fd259317b33,cust_5fa91a5d7a33f84ec45f8d59,delivered,2023-12-22 19:46:37.401303,2023-12-23 19:46:37.401303,2023-12-25 19:46:37.401303,2023-12-29 19:46:37.401303,2024-01-07 19:46:37.401303
ord_1da7a246a8c293519cb2386d,cust_fb58abc0792b9c08dac3eb6c,delivered,2023-10-14 19:29:39.207206,2023-10-15 11:29:39.207206,2023-10-18 11:29:39.207206,2023-10-26 11:29:39.207206,2023-10-25 11:29:39.207206
ord_6df2f027d15846b0ef677331,cust_56f141fa790ef249ee1e3223,delivered,2022-10-08 07:20:47.060133,2022-10-08 14:20:47.060133,2022-10-10 14:20:47.060133,2022-10-16 14:20:47.060133,2022-10-15 14:20:47.060133
ord_48fdf1ed8d27284a4f3d8052,cust_46e02e92cdc0defb55b8fa4f,delivered,2023-01-16 01:25:04.639009,2023-01-17 02:25:04.639009,2023-01-18 02:25:04.639009,2023-01-21 02:25:04.639009,2023-02-01 02:25:04.639009
ord_53f1f3bc7a04ee762704ad2d,cust_fb165f6b3b1e0bd8fafda050,delivered,2022-06-10 15:08:35.354771,2022-06-11 02:08:35.354771,2022-06-13 02:08:35.354771,2022-06-14 02:08:35.354771,2022-06-26 02:08:35.354771
ord_e1825b7c46c40c8f44293ff8,cust_1bb3d0e3013947dfa6e0bf41,delivered,2023-10-02 08:50:06.262807,2023-10-04 03:50:06.262807,2023-10-05 03:50:06.262807,2023-10-06 03:50:06.262807,2023-10-11 03:50:06.262807
ord_dc951981ce950cf132471c74,cust_bdb238160202ed25c443e711,delivered,2023-02-18 03:10:39.732301,2023-02-19 16:10:39.732301,2023-02-20 16:10:39.732301,2023-02-28 16:10:39.732301,2023-03-01 16:10:39.732301
ord_cd8a34e31521221961841cfe,cust_b6929419d38734867fe1d670,delivered,2023-10-16 12:02:35.889747,2023-10-17 23:02:35.889747,2023-10-18 23:02:35.889747,2023-10-27 23:02:35.889747,2023-10-25 23:02:35.889747
ord_cec9d086c47800869cfaa503,cust_c6f6bbd4cbd725f9495a4f44,delivered,2022-08-20 14:09:44.240800,2022-08-20 17:09:44.240800,2022-08-23 17:09:44.240800,2022-08-24 17:09:44.240800,2022-08-27 17:09:44.240800
ord_9edc7a9c72385a8694d67477,cust_248b090aa7bb53268c39194b,delivered,2022-01-21 02:07:14.732324,2022-01-21 12:07:14.732324,2022-01-24 12:07:14.732324,2022-02-01 12:07:14.732324,2022-01-30 12:07:14.732324
ord_2f6077534b540f7fbe25a0fb,cust_d0afca1829030eb253683716,delivered,2023-09-28 23:59:07.637872,2023-09-29 00:59:07.637872,2023-10-02 00:59:07.637872,2023-10-11 00:59:07.637872,2023-10-13 00:59:07.637872
ord_62575f833ef8fb3c6e4e4771,cust_1987bf905f623179148f6e42,delivered,2022-04-25 04:24:53.514646,2022-04-26 12:24:53.514646,2022-04-28 12:24:53.514646,2022-05-06 12:24:53.514646,2022-05-09 12:24:53.514646
ord_79dfb05deddcaea0a924b535,cust_86c3067bb4d5942c7db312e2,delivered,2022-07-06 23:33:05.984973,2022-07-08 22:33:05.984973,2022-07-10 22:33:05.984973,2022-07-13 22:33:05.984973,2022-07-16 22:33:05.984973
ord_50fd0d4ef08b50255b754be0,cust_a48020621ddea53fd6a79a85,delivered,2023-05-30 15:31:54.740870,2023-05-31 14:31:54.740870,2023-06-01 14:31:54.740870,2023-06-10 14:31:54.740870,2023-06-15 14:31:54.740870
ord_df3ac5f53fbb6e174ef01aa1,cust_b8ead981211aadf7e812bf59,delivered,2023-02-28 05:51:22.135231,2023-02-28 08:51:22.135231,2023-03-03 08:51:22.135231,2023-03-06 08:51:22.135231,2023-03-11 08:51:22.135231
ord_ef9215232baacb9e078e7298,cust_37c12b3fc6242f5edda810d6,delivered,2022-09-17 12:08:18.193308,2022-09-18 00:08:18.193308,2022-09-19 00:08:18.193308,2022-09-24 00:08:18.193308,2022-10-02 00:08:18.193308
ord_3bf8c0054bcfaa857f294c83,cust_ff6e7ed944bbb63decece6ad,delivered,2022-07-15 23:33:48.221185,2022-07-16 08:33:48.221185,2022-07-19 08:33:48.221185,2022-07-28 08:33:48.221185,2022-07-25 08:33:48.221185
ord_17b2608af67f8510aa0c7c9c,cust_cb97525b92090030207e14a3,delivered,2022-07-19 05:55:29.994674,2022-07-19 10:55:29.994674,2022-07-21 10:55:29.994674,2022-07-25 10:55:29.994674,2022-07-28 10:55:29.994674
ord_96d527f56e9fa5623da147a1,cust_94285e35a1db8a0675b486ed,delivered,2022-12-16 22:37:25.573375,2022-12-18 06:37:25.573375,2022-12-20 06:37:25.573375,2022-12-30 06:37:25.573375,2022-12-25 06:37:25.573375
ord_f3a9aa06d4658356bed03d0f,cust_c17754cb9ebbffdd51f72a4d,delivered,2022-12-26 00:33:42.130967,2022-12-27 18:33:42.130967,2022-12-30 18:33:42.130967,2023-01-06 18:33:42.130967,2023-01-10 18:33:42.130967
ord_424ff5034489d6e8725cb748,cust_441af95589dfd6989e2a69e7,shipped,2022-12-26 07:57:03.319959,2022-12-28 07:57:03.319959,2022-12-29 07:57:03.319959,,2023-01-11 07:57:03.319959
ord_3d2661fe6ab50ab942dda979,cust_16e1e055d80cc99d2b2c3fdf,delivered,2023-01-29 09:38:22.769044,2023-01-29 19:38:22.769044,2023-01-30 19:38:22.769044,2023-02-05 19:38:22.769044,2023-02-08 19:38:22.769044
ord_cc056896f461c24e3f0ddd77,cust_50be58a9320772712f05d2be,delivered,2022-04-01 00:24:04.000117,2022-04-01 06:24:04.000117,2022-04-03 06:24:04.000117,2022-04-11 06:24:04.000117,2022-04-06 06:24:04.000117
ord_76b79a362b0965ba2f316c13,cust_ada6a081638c454536be0b4b,delivered,2022-06-02 05:47:44.356638,2022-06-02 22:47:44.356638,2022-06-04 22:47:44.356638,2022-06-08 22:47:44.356638,2022-06-10 22:47:44.356638
ord_06571359a298f5d474125cda,cust_8b62570fedf536a403c10d1b,delivered,2023-07-24 13:29:49.339281,2023-07-24 14:29:49.339281,2023-07-26 14:29:49.339281,2023-07-30 14:29:49.339281,2023-08-02 14:29:49.339281
ord_afff10b2bb7d77148dd79a30,cust_7e63a3ae9e94076691da5f8f,delivered,2023-08-12 21:34:14.910893,2023-08-13 15:34:14.910893,2023-08-16 15:34:14.910893,2023-08-18 15:34:14.910893,2023-08-23 15:34:14.910893
ord_1e8f5e849026728d666796af,cust_a96697f1e8894b04dfcdce9b,delivered,2023-09-03 14:04:32.758478,2023-09-05 02:04:32.758478,2023-09-08 02:04:32.758478,2023-09-11 02:04:32.758478,2023-09-16 02:04:32.758478
ord_91c570a2914d06f3e820b508,cust_4b8427d0cc84852bed88f0de,delivered,2022-12-03 07:59:29.711673,2022-12-04 14:59:29.711673,2022-12-06 14:59:29.711673,2022-12-11 14:59:29.711673,2022-12-12 14:59:29.711673
ord_22d575cb3839dc1ba219d75b,cust_03101a1940cb46e0b1c54eca,delivered,2022-04-25 13:13:15.744101,2022-04-26 05:13:15.744101,2022-04-29 05:13:15.744101,2022-05-07 05:13:15.744101,2022-05-04 05:13:15.744101
ord_46a27dc174f9615b7f83cd3b,cust_720dfd0c453803ae43bb11d6,delivered,2023-04-21 18:08:19.501726,2023-04-22 11:08:19.501726,2023-04-25 11:08:19.501726,2023-04-26 11:08:19.501726,2023-04-29 11:08:19.501726
ord_c2071ed725b57a059b3ee1e7,cust_70bceaa20a95152305f9717f,delivered,2023-06-26 03:31:56.080447,2023-06-27 18:31:56.080447,2023-06-28 18:31:56.080447,2023-07-02 18:31:56.080447,2023-07-02 18:31:56.080447
ord_ba772a889a6765904ba214e6,cust_dc68a5a32e3f3e694d86d2ae,delivered,2022-06-13 11:36:32.894561,2022-06-13 15:36:32.894561,2022-06-16 15:36:32.894561,2022-06-18 15:36:32.894561,2022-06-28 15:36:32.894561
ord_99aa5586029725ea7528ef0a,cust_9477e9855223c43b9eb575b9,delivered,2022-06-10 17:26:10.535979,2022-06-10 18:26:10.535979,2022-06-11 18:26:10.535979,2022-06-21 18:26:10.535979,2022-06-16 18:26:10.535979
ord_f1ffc05cac0eea16ae75ff2e,cust_d8d46b8b05d62da905d1f08b,delivered,2023-09-21 04:45:28.321018,2023-09-21 09:45:28.321018,2023-09-22 09:45:28.321018,2023-09-27 09:45:28.321018,2023-09-26 09:45:28.321018
ord_fdd4a7bf857d034ffd311a0d,cust_252152b35bd6206d769c5161,processing,2023-11-13 00:56:14.619947,2023-11-13 23:56:14.619947,,,2023-11-23 23:56:14.619947
ord_4752e69846b11acd332386af,cust_bf99913c5760ee13084c0441,delivered,2022-01-03 02:04:45.406781,2022-01-04 15:04:45.406781,2022-01-06 15:04:45.406781,2022-01-15 15:04:45.406781,2022-01-15 15:04:45.406781
ord_0f20a3c426c96e916ed40057,cust_bdbbd996af0905340835351c,delivered,2023-02-09 17:49:17.607377,2023-02-10 04:49:17.607377,2023-02-11 04:49:17.607377,2023-02-18 04:49:17.607377,2023-02-18 04:49:17.607377
ord_7f08e7dde7a53e73ae59288e,cust_a70c2c8cf0ecbf925ed824d1,delivered,2022-12-04 08:05:51.038313,2022-12-05 17:05:51.038313,2022-12-07 17:05:51.038313,2022-12-12 17:05:51.038313,2022-12-13 17:05:51.038313
ord_81cbd5df0b59b40f0f870a5c,cust_ec0d3517f06015cca87e65ac,delivered,2023-12-26 17:27:45.372976,2023-12-26 21:27:45.372976,2023-12-28 21:27:45.372976,2024-01-01 21:27:45.372976,2024-01-04 21:27:45.372976
ord_30547e3dab58354e2f71f3d8,cust_d1a87f60bc7ce947fea64a3e,delivered,2022-11-20 09:15:09.612140,2022-11-22 02:15:09.612140,2022-11-24 02:15:09.612140,2022-11-30 02:15:09.612140,2022-12-02 02:15:09.612140
ord_641c2577a608df53e8e51b94,cust_a7972502abb9120b00ab01b0,delivered,2023-07-03 23:36:18.504841,2023-07-04 01:36:18.504841,2023-07-07 01:36:18.504841,2023-07-10 01:36:18.504841,2023-07-12 01:36:18.504841
ord_9069fae092244f6e38ff0373,cust_c21502b08908b288b408af2b,delivered,2023-07-27 02:14:16.761697,2023-07-28 14:14:16.761697,2023-07-29 14:14:16.761697,2023-08-07 14:14:16.761697,2023-08-12 14:14:16.761697
ord_bf9614bd730b446127b7beec,cust_e8d1ee8369e6a04c7aa6f700,delivered,2023-01-16 14:03:57.867724,2023-01-18 01:03:57.867724,2023-01-21 01:03:57.867724,2023-01-23 01:03:57.867724,2023-01-29 01:03:57.867724
ord_784e64596f21646a9a5cf940,cust_551b340240d914afabca9891,delivered,2023-07-21 15:05:27.220033,2023-07-21 21:05:27.220033,2023-07-22 21:05:27.220033,2023-07-30 21:05:27.220033,2023-08-05 21:05:27.220033
ord_64acb6553bec3d56640d3c9a,cust_f3d80294eefc867c46a99d15,delivered,2023-08-04 21:35:03.940975,2023-08-06 11:35:03.940975,2023-08-08 11:35:03.940975,2023-08-17 11:35:03.940975,2023-08-19 11:35:03.940975
ord_5c4ac146e27f0bf64fda2581,cust_f5fd4217231abc48eafd4d8f,delivered,2022-11-07 10:18:59.452940,2022-11-07 12:18:59.452940,2022-11-09 12:18:59.452940,2022-11-13 12:18:59.452940,2022-11-14 12:18:59.452940
ord_2e0c5855b62ecc4ead55d86d,cust_1c7a622c0929d904fd7a9601,delivered,2022-08-15 23:05:33.475526,2022-08-17 07:05:33.475526,2022-08-18 07:05:33.475526,2022-08-23 07:05:33.475526,2022-08-28 07:05:33.475526
ord_c2171148548a8b7b4ed79841,cust_d3e21143356d75d026b7f103,delivered,2022-10-04 03:46:18.158407,2022-10-04 18:46:18.158407,2022-10-06 18:46:18.158407,2022-10-12 18:46:18.158407,2022-10-13 18:46:18.158407
ord_37e12ae413c8f72633acbe6c,cust_3b036578a0bcabd6c27ba5f3,delivered,2023-11-08 10:33:10.349920,2023-11-08 20:33:10.349920,2023-11-11 20:33:10.349920,2023-11-16 20:33:10.349920,2023-11-19 20:33:10.349920
ord_df73a0a0fac5625cfb573012,cust_236aa8b201b623de8b8bb947,delivered,2022-09-13 10:49:34.470388,2022-09-14 20:49:34.470388,2022-09-16 20:49:34.470388,2022-09-20 20:49:34.470388,2022-09-29 20:49:34.470388
ord_1f58fc21389e668e72c5c1c7,cust_5e6008d22cbc680275b91e8f,delivered,2022-08-27 17:45:25.154896,2022-08-29 04:45:25.154896,2022-08-31 04:45:25.154896,2022-09-03 04:45:25.154896,2022-09-03 04:45:25.154896
ord_c41e63e7a7b5a53e9219520e,cust_b2b3dc7f9dbfbca00eaa7fb6,shipped,2023-01-28 22:29:46.834533,2023-01-29 09:29:46.834533,2023-01-30 09:29:46.834533,,2023-02-11 09:29:46.834533
ord_d3460ef5c801493e0bdb5da5,cust_2e4ef384ad7ffe9d768097ae,delivered,2023-05-24 18:04:12.646064,2023-05-25 09:04:12.646064,2023-05-26 09:04:12.646064,2023-05-29 09:04:12.646064,2023-06-06 09:04:12.646064
ord_344b2731ba804f56881907f0,cust_9cfa4529ae6f7c079c2c9c02,delivered,2022-12-13 14:21:33.401508,2022-12-13 18:21:33.401508,2022-12-15 18:21:33.401508,2022-12-25 18:21:33.401508,2022-12-22 18:21:33.401508
ord_03b35a16149e391d949cb179,cust_37d9ba6e20d5e0f230d35d69,shipped,2023-02-27 16:33:37.314878,2023-02-28 08:33:37.314878,2023-03-01 08:33:37.314878,,2023-03-12 08:33:37.314878
ord_26a56e9a74d08ed0a1c2e508,cust_3528a540bff434ae0db2d2c4,delivered,2022-03-03 12:55:46.376365,2022-03-05 09:55:46.376365,2022-03-07 09:55:46.376365,2022-03-08 09:55:46.376365,2022-03-12 09:55:46.376365
ord_70dd8aa8b2307d746160d14d,cust_529af0f473d42a0720d7faf8,delivered,2023-10-04 12:08:05.047416,2023-10-05 13:08:05.047416,2023-10-07 13:08:05.047416,2023-10-13 13:08:05.047416,2023-10-18 13:08:05.047416
ord_70c32bd00807a0460742f72f,cust_e6dc1f031b4955d071038184,delivered,2023-07-25 15:54:55.331648,2023-07-26 12:54:55.331648,2023-07-29 12:54:55.331648,2023-08-01 12:54:55.331648,2023-08-04 12:54:55.331648
ord_383605e02b05e4a8287b0fb4,cust_7fe3253404730e7258fcfbce,delivered,2023-02-19 16:18:46.805059,2023-02-21 04:18:46.805059,2023-02-22 04:18:46.805059,2023-02-25 04:18:46.805059,2023-03-01 04:18:46.805059
ord_4d973742d354617cad4f3661,cust_ae1e58e837a2f203b7c04d27,delivered,2022-05-23 21:40:15.470901,2022-05-25 20:40:15.470901,2022-05-28 20:40:15.470901,2022-06-01 20:40:15.470901,2022-05-31 20:40:15.470901
ord_5a4b6020823f26300655fdc3,cust_0149593940b8e887e9588c3f,delivered,2022-09-17 11:03:52.018748,2022-09-18 20:03:52.018748,2022-09-19 20:03:52.018748,2022-09-28 20:03:52.018748,2022-09-28 20:03:52.018748
ord_2e19a1543c42fcdc1f04d889,cust_3abf1dfc8b0c7641a7951141,delivered,2023-03-20 03:28:34.692382,2023-03-20 21:28:34.692382,2023-03-23 21:28:34.692382,2023-04-01 21:28:34.692382,2023-03-25 21:28:34.692382
ord_c8f88906ca00399e4f31890f,cust_04b5b123d7908a94ee0e725b,delivered,2023-11-13 10:27:55.638049,2023-11-14 07:27:55.638049,2023-11-17 07:27:55.638049,2023-11-19 07:27:55.638049,2023-11-23 07:27:55.638049
ord_273ad6f25855274ec23aab2b,cust_43f55abb1b68211924e7de8e,delivered,2023-05-13 03:19:06.517633,2023-05-14 22:19:06.517633,2023-05-17 22:19:06.517633,2023-05-26 22:19:06.517633,2023-05-21 22:19:06.517633
ord_7839b2c51721069af17055b9,cust_2f854cd8568a9d5d0b878f11,pending,2023-11-25 06:39:20.958068,2023-11-25 21:39:20.958068,,,2023-12-07 21:39:20.958068
ord_fd84a88e3b018168e4bb360b,cust_7c28cf34ae81691a388f8d43,delivered,2022-09-16 15:54:41.639219,2022-09-18 08:54:41.639219,2022-09-20 08:54:41.639219,2022-09-30 08:54:41.639219,2022-09-23 08:54:41.639219
ord_e24ec4c50d15cad5f9d50cae,cust_b9d7553983b1c31cc9c634a7,delivered,2023-06-01 02:05:31.013288,2023-06-02 16:05:31.013288,2023-06-05 16:05:31.013288,2023-06-10 16:05:31.013288,2023-06-17 16:05:31.013288
ord_abb47ebabf95b5d95f537da3,cust_004dfe375f38ef0b8b749730,delivered,2023-02-14 08:09:14.160074,2023-02-15 02:09:14.160074,2023-02-17 02:09:14.160074,2023-02-19 02:09:14.160074,2023-02-28 02:09:14.160074
ord_39a60471fc196c6622dcfd66,cust_6bce5994e5cb87e5a0cf08b5,delivered,2022-12-21 10:45:47.639754,2022-12-23 04:45:47.639754,2022-12-24 04:45:47.639754,2022-12-28 04:45:47.639754,2022-12-30 04:45:47.639754
ord_011aa2c67a1561112496da40,cust_6ee9829f0a920e3df0fb525b,delivered,2022-03-14 00:08:52.410627,2022-03-14 19:08:52.410627,2022-03-15 19:08:52.410627,2022-03-22 19:08:52.410627,2022-03-21 19:08:52.410627
ord_13cdcc191852ca46fe8a4fa1,cust_cd5e24074cb7b99b32d2b33b,delivered,2022-07-21 05:19:59.524224,2022-07-21 10:19:59.524224,2022-07-24 10:19:59.524224,2022-07-29 10:19:59.524224,2022-08-01 10:19:59.524224
ord_7b9b2ee37f61a9627e73d0cb,cust_94a1cee9ab3e75068f90a38d,delivered,2022-10-15 03:27:33.200434,2022-10-15 18:27:33.200434,2022-10-16 18:27:33.200434,2022-10-22 18:27:33.200434,2022-10-24 18:27:33.200434
ord_7e908055e785a136768dc0b7,cust_09609a4b18a3b20148242c38,delivered,2023-02-09 05:26:26.813292,2023-02-10 10:26:26.813292,2023-02-11 10:26:26.813292,2023-02-15 10:26:26.813292,2023-02-22 10:26:26.813292
ord_2a387e6fdd082769fd9ca8fe,cust_f7cd5b85ec757a6098141579,delivered,2022-03-22 03:38:46.262325,2022-03-22 07:38:46.262325,2022-03-23 07:38:46.262325,2022-03-29 07:38:46.262325,2022-04-01 07:38:46.262325
ord_a1ea308823a5b218c98b65cc,cust_0e97e2c72f327e58220f5c91,delivered,2023-02-09 16:55:43.758816,2023-02-10 15:55:43.758816,2023-02-13 15:55:43.758816,2023-02-20 15:55:43.758816,2023-02-18 15:55:43.758816
ord_f7cefd3d01e6c533b6cd5a8b,cust_a73a5c04ef1aaa2cf12dfbd3,shipped,2023-07-21 12:45:18.495928,2023-07-22 07:45:18.495928,2023-07-25 07:45:18.495928,,2023-08-04 07:45:18.495928
ord_2b3111394e6758a19986e3ae,cust_64e249147c68124830cc1cf6,delivered,2022-11-01 03:56:47.613136,2022-11-01 11:56:47.613136,2022-11-03 11:56:47.613136,2022-11-05 11:56:47.613136,2022-11-16 11:56:47.613136
ord_5833fb76270d5d1eab9c4adb,cust_59db55cbcd10883d4bffca28,delivered,2023-01-31 21:49:15.568856,2023-02-01 20:49:15.568856,2023-02-03 20:49:15.568856,2023-02-11 20:49:15.568856,2023-02-16 20:49:15.568856
ord_d0fd0a362074570989458bd2,cust_34c32811c017bb0045734750,delivered,2023-03-12 08:06:16.480498,2023-03-13 20:06:16.480498,2023-03-14 20:06:16.480498,2023-03-22 20:06:16.480498,2023-03-22 20:06:16.480498
ord_ac662399f48ec34cc71bfdbe,cust_ea4f1c4f88a2f4dd9efd6049,delivered,2023-12-12 18:31:23.198278,2023-12-14 07:31:23.198278,2023-12-15 07:31:23.198278,2023-12-18 07:31:23.198278,2023-12-29 07:31:23.198278
ord_ea1dd9bb2c535a21a50670a8,cust_7d7deb52cc5c445af403a2d0,delivered,2022-08-03 23:07:21.854210,2022-08-05 17:07:21.854210,2022-08-06 17:07:21.854210,2022-08-16 17:07:21.854210,2022-08-16 17:07:21.854210
ord_96e098d275c3fce8cfade99e,cust_a8498a29e8a86845b553eb2c,delivered,2022-03-11 15:34:34.128247,2022-03-12 18:34:34.128247,2022-03-14 18:34:34.128247,2022-03-17 18:34:34.128247,2022-03-25 18:34:34.128247
ord_f80da68539345670a412a298,cust_a1127ddb791dc0e03f795c17,delivered,2023-02-25 08:08:28.345062,2023-02-26 08:08:28.345062,2023-03-01 08:08:28.345062,2023-03-03 08:08:28.345062,2023-03-13 08:08:28.345062
ord_f4ccb280f130f3b01bff8cc6,cust_f98fb8bb261722f99dfa3aac,delivered,2022-06-15 18:30:35.811165,2022-06-16 11:30:35.811165,2022-06-17 11:30:35.811165,2022-06-27 11:30:35.811165,2022-06-21 11:30:35.811165
ord_32185fcd889c095a24892a59,cust_fd27f2e328f53100a7864444,delivered,2023-07-13 21:46:27.492406,2023-07-15 06:46:27.492406,2023-07-16 06:46:27.492406,2023-07-24 06:46:27.492406,2023-07-24 06:46:27.492406
ord_3b91316c37a704a97b49247c,cust_8563f655cfff3df99ee7dbde,delivered,2022-05-30 15:56:15.054027,2022-05-31 12:56:15.054027,2022-06-03 12:56:15.054027,2022-06-11 12:56:15.054027,2022-06-09 12:56:15.054027
ord_cfb8d5e5f762abddd54b52f1,cust_4b7dc38de587689052c61e42,delivered,2023-10-27 08:59:31.267908,2023-10-28 08:59:31.267908,2023-10-30 08:59:31.267908,2023-11-05 08:59:31.267908,2023-11-11 08:59:31.267908
ord_15f8cf06f60141248d513ecb,cust_e9af80b40d508070e079855d,delivered,2023-01-05 23:13:51.869313,2023-01-07 17:13:51.869313,2023-01-10 17:13:51.869313,2023-01-13 17:13:51.869313,2023-01-17 17:13:51.869313
ord_a2a576e2c4bc6885dea320fa,cust_f6ccd4d8a54d29d3797b9dab,delivered,2023-09-30 14:55:09.355053,2023-10-01 22:55:09.355053,2023-10-03 22:55:09.355053,2023-10-07 22:55:09.355053,2023-10-09 22:55:09.355053
