order_id,payment_sequential,payment_type,payment_installments,payment_value
ord_ba05d906a1e85c3c6089d449,1,paypal,1,9.85
ord_ba05d906a1e85c3c6089d449,2,credit_card,2,9.85
ord_ba064e66cee957d27b1faaf2,1,credit_card,1,163.1
ord_ba0976952b4ecff256f1ce26,1,credit_card,2,548.42
ord_ba0976952b4ecff256f1ce26,2,credit_card,2,548.42
ord_ba0da5f6d79b11000f071490,1,credit_card,1,1170.01
ord_ba12462f972b07daa8fdd2d8,1,debit_card,1,655.06
ord_ba174ab99f709d462ea0d5c5,1,credit_card,1,93.44
ord_ba17528e16ef423dadbc1621,1,credit_card,1,660.21
ord_ba1ece7f0c607d050a007e68,1,credit_card,3,200.0
ord_ba1ece7f0c607d050a007e68,2,paypal,1,200.0
ord_ba1ece7f0c607d050a007e68,3,paypal,1,200.0
ord_ba1f45aac645dc013731c946,1,apple_pay,1,124.77
ord_ba2e10c850069b1561f54fcb,1,credit_card,1,115.84
ord_ba2e53e4dd699d7656b311f0,1,credit_card,2,259.97
ord_ba2e53e4dd699d7656b311f0,2,credit_card,2,259.97
ord_ba3d7a1d5ae4f03dd80ef053,1,credit_card,1,359.29
ord_ba4374fdad0f2b6c36c0c459,1,credit_card,1,1884.65
ord_ba45e2645e7cf7ab82334377,1,credit_card,1,817.76
ord_ba4dc5126b3b6eac199c3fa3,1,debit_card,1,133.63
ord_ba4dc5126b3b6eac199c3fa3,2,debit_card,1,133.63
ord_ba4dc5126b3b6eac199c3fa3,3,credit_card,3,133.62
ord_ba559f966e2c20098a9bc07e,1,credit_card,1,63.04
ord_ba5979cbf52d60bf89fe3481,1,debit_card,1,507.0
ord_ba6456f2ab15e319a6e53075,1,debit_card,1,443.58
ord_ba6456f2ab15e319a6e53075,2,credit_card,2,443.59
ord_ba6ebce69846ae5b1481d4da,1,credit_card,1,2639.55
ord_ba76958180390ba056d89f4d,1,credit_card,1,468.5
ord_ba772a889a6765904ba214e6,1,credit_card,1,449.65
ord_ba7a7d7d4ee3cde27d85c495,1,credit_card,1,1016.94
ord_ba7a9dc4a7932b2450d8449b,1,credit_card,1,606.43
ord_ba7e38b083bb8ed8d9a94653,1,credit_card,1,1436.0
ord_ba8621452f5996ccef8e37f2,1,credit_card,1,79.56
ord_ba8db5638892de065908cf1e,1,credit_card,1,101.77
ord_ba975a775c4ae82f85ae376c,1,credit_card,1,1340.39
ord_ba9920d38e6f098a5ef06f9c,1,credit_card,3,97.22
ord_ba9920d38e6f098a5ef06f9c,2,credit_card,3,97.22
ord_ba9920d38e6f098a5ef06f9c,3,credit_card,3,97.22
ord_ba9a0099ace306fa97f9a7f3,1,credit_card,1,1041.88
ord_ba9ca91a81bfeb74d297b34a,1,credit_card,1,2353.44
ord_baac427d34920e5269105bb0,1,credit_card,2,149.77
ord_baac427d34920e5269105bb0,2,debit_card,1,149.77
ord_babd356ec137587c5c9357fc,1,apple_pay,1,1452.6
ord_bac6c49d37c501bc93cc94ad,1,credit_card,1,679.92
ord_bace58e4f5f3505abd90c645,1,credit_card,1,297.49
ord_bad181fa90e95b14b3c6b0d3,1,credit_card,1,822.94
ord_bad489dc1edb51819229b5d3,1,credit_card,1,463.31
ord_bad5569a036f3647c37c5891,1,credit_card,1,370.13
ord_badaa108cf5bcefcce3438c9,1,credit_card,1,383.46
ord_bae939f2f472e449720f8d90,1,credit_card,3,137.11
ord_bae939f2f472e449720f8d90,2,credit_card,3,137.11
ord_bae939f2f472e449720f8d90,3,apple_pay,1,137.12
ord_baebf131cf39c5ae593611ae,1,credit_card,2,464.29
ord_baebf131cf39c5ae593611ae,2,debit_card,1,464.29
ord_bafcb15fb9ca1b54f9d1fc2e,1,credit_card,1,234.02
ord_bafd532e738411c31934eec8,1,credit_card,1,1250.34
ord_bb05068e9ec5a9f12ed3fe52,1,credit_card,1,1827.56
ord_bb13b08778212c9b82f1b180,1,credit_card,1,1816.43
ord_bb149c796acd150a065f9cc9,1,debit_card,1,113.06
ord_bb1748763809d13f14f49568,1,paypal,1,370.53
ord_bb180c0c6f0dbcb710c1b8fd,1,credit_card,1,277.74
ord_bb2d6253841b7e228356838d,1,credit_card,1,549.11
ord_bb33f638a441835efabc2012,1,credit_card,1,62.54
ord_bb3b41021f9b27bf91b7394a,1,credit_card,1,254.73
ord_bb412dafb008f973afef8507,1,credit_card,1,118.37
ord_bb415a0b3299ccff16dbbccb,1,credit_card,1,1340.58
ord_bb447e7245e06d2475c8b327,1,credit_card,1,49.34
ord_bb44dab53a4173f61403fe2c,1,credit_card,1,81.85
ord_bb45dfdc183c7df072655bbd,1,debit_card,1,1204.9
ord_bb4626d466d982e146a4d38a,1,paypal,1,298.36
ord_bb4b96dc1572506b7c666399,1,debit_card,1,1522.41
ord_bb4e4f5fa15c7c86405ca074,1,credit_card,1,356.56
ord_bb55a3d267ae2822eca0eecc,1,credit_card,1,607.5
ord_bb5ce47c769cc09f24a0ed6d,1,credit_card,1,346.21
ord_bb5dd74ac1a8264ba1036f75,1,credit_card,4,8.74
ord_bb5dd74ac1a8264ba1036f75,2,credit_card,4,8.74
ord_bb5dd74ac1a8264ba1036f75,3,credit_card,4,8.74
ord_bb5dd74ac1a8264ba1036f75,4,credit_card,4,8.75
ord_bb5e2a25d3fe3801aeedb71b,1,credit_card,1,918.28
ord_bb602003de13e46d927918b7,1,credit_card,3,88.09
ord_bb602003de13e46d927918b7,2,debit_card,1,88.09
ord_bb602003de13e46d927918b7,3,credit_card,3,88.1
ord_bb659a791c3b640616bf6fc9,1,credit_card,1,2477.5
ord_bb65db0cef111b209ca87f2b,1,gift_card,1,277.76
ord_bb65db0cef111b209ca87f2b,2,debit_card,1,277.76
ord_bb65db0cef111b209ca87f2b,3,credit_card,3,277.77
ord_bb6e634970a845cf1bf1cf3f,1,credit_card,1,263.07
ord_bb7e33e7379b9d2ccc061da6,1,credit_card,1,715.14
ord_bb82ac0d7eaa19f5154f30ec,1,debit_card,1,2228.28
ord_bb8d162136bd44c62e5546dd,1,credit_card,1,305.01
ord_bb9f466dbcd0a1b3b3ecd29e,1,credit_card,1,73.89
ord_bba3e1b98470ff4ca179aa63,1,debit_card,1,73.0
ord_bbabf253a421147b042f6647,1,credit_card,3,34.89
ord_bbabf253a421147b042f6647,2,debit_card,1,34.89
ord_bbabf253a421147b042f6647,3,credit_card,3,34.89
ord_bbadfb471bb5666685fa2248,1,buy_now_pay_later,1,136.24
ord_bbadfb471bb5666685fa2248,2,credit_card,3,136.24
ord_bbadfb471bb5666685fa2248,3,credit_card,3,136.25
ord_bbb0f816933a2ee9784218bf,1,credit_card,1,84.74
ord_bbb17301ca6d3a9a9713a522,1,credit_card,1,2346.26
ord_bbb6afd0f7f3dc5f2811e374,1,paypal,1,623.71
ord_bbb6afd0f7f3dc5f2811e374,2,debit_card,1,623.7
ord_bbc03462a82bc11224b3fa4e,1,credit_card,2,98.0
ord_bbc03462a82bc11224b3fa4e,2,debit_card,1,98.0
ord_bbc8f46b36eeecec18d78e80,1,credit_card,1,432.4
ord_bbc95e92fdb1e9f4a97bd674,1,debit_card,1,306.33
ord_bbcfbffe900b9f92b68435cb,1,credit_card,1,57.26
ord_bbda36b2f2525f296629fea6,1,debit_card,1,1917.56
ord_bbe1206aee7269528415a26c,1,debit_card,1,60.4
ord_bbe1206aee7269528415a26c,2,credit_card,2,60.39
ord_bbe24a929e707412d445c3e9,1,buy_now_pay_later,1,181.39
ord_bbe24a929e707412d445c3e9,2,debit_card,1,181.39
ord_bbe38a3c7ad2a866ea58128b,1,credit_card,1,533.02
ord_bbe781e3d3161e41f929a972,1,credit_card,1,1301.11
ord_bbe7a2fb2015df81c3ce11ac,1,debit_card,1,415.82
ord_bbf0a0232981a73014fc19ae,1,apple_pay,1,319.13
ord_bbf6907e5480dd686a45bf52,1,paypal,1,64.84
ord_bbf6907e5480dd686a45bf52,2,credit_card,3,64.84
ord_bbf6907e5480dd686a45bf52,3,credit_card,3,64.84
ord_bbfeac159bdc845ff8cba940,1,debit_card,1,1214.64
ord_bc033305bf08fcf9ca0ed98e,1,credit_card,1,155.87
ord_bc04fdf778cce5c5bfe8f029,1,credit_card,1,1119.43
ord_bc0600cbfca1fb03856d1ea1,1,credit_card,1,1784.31
ord_bc1261b93863fa7941c3aaf3,1,credit_card,1,945.91
ord_bc1d1b145bc563780c5b93fe,1,credit_card,1,227.14
ord_bc1df9466e1349435519257f,1,credit_card,1,893.98
ord_bc2929f0127ea856a075c495,1,paypal,1,1302.2
ord_bc2ceee967beebdc17522ada,1,paypal,1,108.48
ord_bc2ceee967beebdc17522ada,2,debit_card,1,108.47
ord_bc2d401ed0e508328c5bc7db,1,credit_card,1,2027.51
ord_bc3514665988d18d767d67ea,1,credit_card,1,33.27
ord_bc448d0915dcfd60f2a9317e,1,credit_card,1,247.69
ord_bc44ec71c99a092ee9bfef71,1,debit_card,1,2647.89
ord_bc463860f65e8314c729a036,1,credit_card,1,1438.9
ord_bc4bb4cbd5464cb2042a7b4d,1,credit_card,1,622.09
ord_bc53fb0af1f0d59300aa0598,1,paypal,1,194.37
ord_bc53fb0af1f0d59300aa0598,2,paypal,1,194.37
ord_bc591b65d920dabe8150f2fc,1,credit_card,1,107.66
ord_bc5c039d7bbc2552b0120683,1,credit_card,2,87.92
ord_bc5c039d7bbc2552b0120683,2,debit_card,1,87.91
ord_bc60347961ee06116f55feaa,1,credit_card,2,405.45
ord_bc60347961ee06116f55feaa,2,credit_card,2,405.45
ord_bc60561adef25ac78e79d9dc,1,gift_card,1,1050.88
ord_bc6640888c100f3282066bc4,1,apple_pay,1,242.99
ord_bc6640888c100f3282066bc4,2,debit_card,1,242.99
ord_bc75a1632935b1d7e86118db,1,gift_card,1,943.41
ord_bc765352b4ceb261d6cdb92d,1,credit_card,1,1184.38
ord_bc770e0da789c9436272da7c,1,credit_card,4,211.46
ord_bc770e0da789c9436272da7c,2,credit_card,4,211.46
ord_bc770e0da789c9436272da7c,3,credit_card,4,211.46
ord_bc770e0da789c9436272da7c,4,credit_card,4,211.45
ord_bc8229d83406ac10531f8a82,1,credit_card,2,57.05
ord_bc8229d83406ac10531f8a82,2,credit_card,2,57.06
ord_bc834a153510e5eaea311394,1,debit_card,1,37.19
ord_bc834a153510e5eaea311394,2,credit_card,3,37.19
ord_bc834a153510e5eaea311394,3,credit_card,3,37.2
ord_bc87ce41e57b3981f16cfe05,1,gift_card,1,25.26
ord_bc8b84d92d706af475e39a55,1,credit_card,1,2461.79
ord_bca9ed805255112fbd7c00be,1,credit_card,1,95.17
ord_bcadad9384fbde9ef6e23f64,1,paypal,1,1161.51
ord_bcbb7420ce5c613e5444be29,1,credit_card,1,151.35
ord_bcc8b1b7e08a3f3869b104a8,1,credit_card,1,1590.68
ord_bcd23cb4f97c05c3d7f51c1f,1,credit_card,1,118.23
ord_bcd7b83bc243ed68b2536fc1,1,credit_card,1,946.11
ord_bcf2c0fea18665a2a94c61eb,1,credit_card,1,1109.32
ord_bcf5e0a13eacfe62b6793ac9,1,credit_card,1,391.4
ord_bd02efc1e5c3d517e81edda1,1,credit_card,2,908.62
ord_bd02efc1e5c3d517e81edda1,2,credit_card,2,908.63
ord_bd1411d5b27f6a4e81cf191b,1,credit_card,1,42.38
ord_bd1acf074706fa2e121c5753,1,credit_card,1,29.93
ord_bd1ca65bcdb84b9d58b95f54,1,credit_card,2,168.87
ord_bd1ca65bcdb84b9d58b95f54,2,debit_card,1,168.87
ord_bd1fda55f6baecdac04c0760,1,credit_card,1,1099.59
ord_bd275ecb002c109290ddb9fb,1,credit_card,2,169.68
ord_bd275ecb002c109290ddb9fb,2,paypal,1,169.69
ord_bd28f7faf5ebb4c64499d8b0,1,debit_card,1,87.41
ord_bd28f7faf5ebb4c64499d8b0,2,credit_card,3,87.41
ord_bd28f7faf5ebb4c64499d8b0,3,credit_card,3,87.42
ord_bd30fe20f9f2dc7e240ff9b3,1,credit_card,1,1174.59
ord_bd3c9bdeef85d7ad638211c2,1,credit_card,1,101.76
ord_bd458d7de2b96b5623fe1efd,1,credit_card,1,125.46
ord_bd4abc3d59b99048defc8db0,1,credit_card,1,138.85
ord_bd4dbff426276f2c781cc0b6,1,credit_card,1,78.07
ord_bd4dfba42245b3a56e2f8c89,1,debit_card,1,1101.52
ord_bd4f2d3c3ea773369e74ad7b,1,credit_card,1,1187.88
ord_bd52f7d6d61dd9df2bc7d300,1,credit_card,1,110.99
ord_bd540bf8852ad697df3c75d8,1,credit_card,3,683.39
ord_bd540bf8852ad697df3c75d8,2,paypal,1,683.39
ord_bd540bf8852ad697df3c75d8,3,debit_card,1,683.39
ord_bd670414b8bd8f7cf620caf7,1,credit_card,1,912.02
ord_bd6c48fe2e7bae8ee51a9b51,1,debit_card,1,300.52
ord_bd76a59054d7d45d0967c894,1,debit_card,1,414.54
ord_bd76a59054d7d45d0967c894,2,credit_card,2,414.54
ord_bd78e597bdf4c8c749f33a68,1,credit_card,1,744.69
ord_bd7c4c1e4372f453be280eb1,1,credit_card,1,1972.72
ord_bd83120ed33d47ad7637b3c1,1,credit_card,1,616.77
ord_bd8ffb90756ab1276415869e,1,credit_card,3,419.62
ord_bd8ffb90756ab1276415869e,2,credit_card,3,419.62
ord_bd8ffb90756ab1276415869e,3,debit_card,1,419.61
ord_bda00a071a55869067795096,1,debit_card,1,1044.26
ord_bda8308b7c9200377004e6bc,1,paypal,1,722.04
ord_bdaaa2682733c506e854a68b,1,credit_card,1,2161.69
ord_bdac70e337321eebf728bead,1,credit_card,1,173.57
ord_bdb65462b2b2166dac2d2728,1,credit_card,1,284.19
ord_bdb7dc3c7afea2732ce3a127,1,credit_card,1,181.54
ord_bdbf2de857d46b06a60a6ac2,1,paypal,1,813.73
ord_bdc9578e9fc90e297fcc8eb1,1,credit_card,1,675.76
ord_bde0adadf0846d0e7f91ebf1,1,buy_now_pay_later,1,397.71
ord_bde1341273c9f717662668d3,1,credit_card,1,2547.64
ord_bdeb50a60cf9ffce455be3d9,1,credit_card,1,182.97
ord_bdf34e1445fcd7e89c6c37c3,1,credit_card,3,676.38
ord_bdf34e1445fcd7e89c6c37c3,2,credit_card,3,676.38
ord_bdf34e1445fcd7e89c6c37c3,3,debit_card,1,676.37
ord_bdfdd6c665bab8ca6eeccc9f,1,debit_card,1,152.52
ord_bdfdd6c665bab8ca6eeccc9f,2,credit_card,2,152.52
ord_be03756dd89cf4957e6c32f9,1,credit_card,1,1225.15
ord_be25765a828c01a48211b6ce,1,debit_card,1,44.5
ord_be25765a828c01a48211b6ce,2,paypal,1,44.51
ord_be2aa4fbd7e73d3dbfe48459,1,credit_card,1,196.37
ord_be345725bfe83dec55335b33,1,paypal,1,21.9
ord_be393063b9f9b733becb5bb6,1,credit_card,1,339.49
ord_be43ab94813c01fdea501c1a,1,credit_card,2,790.99
ord_be43ab94813c01fdea501c1a,2,paypal,1,790.99
ord_be529c1bebbc6f1e3be2cbb4,1,apple_pay,1,1471.02
ord_be53eb54120963729d63521d,1,credit_card,1,195.88
ord_be58a1fa1677ca3621d044f9,1,debit_card,1,462.51
ord_be58a1fa1677ca3621d044f9,2,credit_card,3,462.51
ord_be58a1fa1677ca3621d044f9,3,paypal,1,462.52
ord_be605af2a8cc1ac3348d4c2e,1,credit_card,2,63.26
ord_be605af2a8cc1ac3348d4c2e,2,debit_card,1,63.27
ord_be68820d28362794c8126a56,1,apple_pay,1,600.66
ord_be68b33810050d704fba9447,1,credit_card,1,11.84
ord_be6a9baf06fab9b484194a02,1,credit_card,1,27.56
ord_be6bad56a5e143ca1da68cb1,1,apple_pay,1,426.66
ord_be6f14696d196d9a0f6c58e6,1,credit_card,3,96.76
ord_be6f14696d196d9a0f6c58e6,2,credit_card,3,96.76
ord_be6f14696d196d9a0f6c58e6,3,credit_card,3,96.75
ord_be7057bda7d6edd6bc0e7574,1,paypal,1,112.03
ord_be71dcec5e14a7d489ce0af6,1,credit_card,1,843.28
ord_be793c6532d4b8870655fc93,1,credit_card,1,1694.3
ord_be7af465947637bb2887aaff,1,paypal,1,185.9
ord_be7af465947637bb2887aaff,2,credit_card,2,185.9
ord_be825b4459ed298792360bed,1,credit_card,1,1088.7
ord_be88fa69fa3da409b3912795,1,credit_card,4,10.41
ord_be88fa69fa3da409b3912795,2,credit_card,4,10.41
ord_be88fa69fa3da409b3912795,3,credit_card,4,10.41
ord_be88fa69fa3da409b3912795,4,credit_card,4,10.42
ord_be8c83cec761165686f7c8d8,1,credit_card,2,935.62
ord_be8c83cec761165686f7c8d8,2,debit_card,1,935.63
ord_beac7d9fe75aa8c74f2065f4,1,debit_card,1,1019.54
ord_beaca9ed326340ff38c0dc90,1,debit_card,1,157.66
ord_beaca9ed326340ff38c0dc90,2,credit_card,2,157.66
ord_beb4243c512d454ca626c24e,1,debit_card,1,1120.69
ord_beb4243c512d454ca626c24e,2,credit_card,2,1120.69
ord_bebcf2d3dd73e39f02930237,1,credit_card,1,391.22
ord_bebe99ec7c5e5a9ddc981728,1,credit_card,1,1430.7
ord_bec84e635fc7b1462807606a,1,debit_card,1,778.75
ord_bec84e635fc7b1462807606a,2,credit_card,3,778.75
ord_bec84e635fc7b1462807606a,3,credit_card,3,778.74
ord_becbfaca293a34547073c188,1,credit_card,1,75.49
ord_bed3c1c3d09b089f8abb3930,1,paypal,1,1603.25
ord_bed9d257f94544a97eb5d840,1,apple_pay,1,24.64
ord_bedc5d9c6f27e56a9d445ba6,1,debit_card,1,1527.62
ord_bedda2b0d12dc1905d1938b0,1,credit_card,1,2520.02
ord_beddaec17d3fc05460b0c67a,1,credit_card,1,778.43
ord_beea0faa5097b01f19532729,1,paypal,1,412.94
ord_beed97e950a53a5175bb8866,1,debit_card,1,360.95
ord_beed97e950a53a5175bb8866,2,credit_card,2,360.95
ord_befadbea9a75d4e9a869f142,1,debit_card,1,2395.51
ord_befdd3d25fb8b9beed5ee230,1,credit_card,1,904.33
ord_bf0ba313f664350a24e7a157,1,credit_card,1,232.99
ord_bf0cf96379e26d0704591106,1,debit_card,1,314.76
ord_bf0e1a00635423e22c8644cb,1,credit_card,1,364.42
ord_bf136cf3e8136ce9fe3f5cb3,1,credit_card,2,137.24
ord_bf136cf3e8136ce9fe3f5cb3,2,debit_card,1,137.23
ord_bf13ba604a19125f840b0d40,1,credit_card,1,241.55
ord_bf1a211e86149f50d57062eb,1,credit_card,1,687.7
ord_bf1dda75db1f5b8bf07b79f4,1,gift_card,1,1280.3
ord_bf27aee28fc69099366c9966,1,credit_card,1,715.8
ord_bf2d09aeec40dd6634cec984,1,debit_card,1,1719.57
ord_bf30e049d044e59e5d710e34,1,credit_card,1,544.07
ord_bf363d07660ad7739c10aa29,1,credit_card,1,29.18
ord_bf408a2ed62ac7332377b9aa,1,credit_card,4,226.32
ord_bf408a2ed62ac7332377b9aa,2,credit_card,4,226.32
ord_bf408a2ed62ac7332377b9aa,3,debit_card,1,226.32
ord_bf408a2ed62ac7332377b9aa,4,credit_card,4,226.33
ord_bf4a7d6012b0cde707e014ef,1,credit_card,1,793.13
ord_bf4c1fe6ad82567959b9e3ae,1,credit_card,2,954.86
ord_bf4c1fe6ad82567959b9e3ae,2,credit_card,2,954.86
ord_bf5307e66c9150f84a75f21d,1,credit_card,2,983.45
ord_bf5307e66c9150f84a75f21d,2,paypal,1,983.45
ord_bf57ef941286202c66ffd536,1,credit_card,1,78.86
ord_bf5ba3a6bed8c045cb6dafd5,1,credit_card,2,873.75
ord_bf5ba3a6bed8c045cb6dafd5,2,credit_card,2,873.75
ord_bf611313f2e6ee694910091b,1,credit_card,1,164.18
ord_bf660acf59d5ee64490bc7d4,1,credit_card,1,542.08
ord_bf697a1e0e596095c8cf7bb2,1,credit_card,1,833.6
ord_bf7f256a6e93b817b5fb5a0e,1,credit_card,2,106.1
ord_bf7f256a6e93b817b5fb5a0e,2,credit_card,2,106.11
ord_bf85abe64899c52fd2e525fc,1,debit_card,1,100.94
ord_bf8bfb85702b22fb2052f33b,1,credit_card,2,1310.9
ord_bf8bfb85702b22fb2052f33b,2,buy_now_pay_later,1,1310.89
ord_bf8f7cd2b8a5c45d55bac0d4,1,paypal,1,41.36
ord_bf930002bd94340bf2e20643,1,debit_card,1,761.45
ord_bf9614bd730b446127b7beec,1,apple_pay,1,41.4
ord_bf9614bd730b446127b7beec,2,credit_card,4,41.4
ord_bf9614bd730b446127b7beec,3,debit_card,1,41.4
ord_bf9614bd730b446127b7beec,4,credit_card,4,41.4
ord_bf987518308559cd47d0cc9d,1,debit_card,1,102.45
ord_bf987518308559cd47d0cc9d,2,debit_card,1,102.45
ord_bf987518308559cd47d0cc9d,3,apple_pay,1,102.46
ord_bf99e4dee22ab215b7cab398,1,credit_card,2,640.42
ord_bf99e4dee22ab215b7cab398,2,debit_card,1,640.42
ord_bf9def5f95d10c6d54c3e9c1,1,debit_card,1,1602.11
ord_bfa4d0090d0fc4ac7d78fc38,1,credit_card,1,96.66
ord_bfa613e04b2eef8127ef91a6,1,debit_card,1,496.7
ord_bfa77ad7f9e7dfe62b253f38,1,credit_card,2,921.56
ord_bfa77ad7f9e7dfe62b253f38,2,apple_pay,1,921.57
ord_bfaf6a893d000e55d5ce8f6f,1,paypal,1,544.44
ord_bfb3f289864eff34158e4a93,1,credit_card,1,61.17
ord_bfb94d867b1f4b0e30d6275c,1,buy_now_pay_later,1,225.78
ord_bfb94d867b1f4b0e30d6275c,2,credit_card,3,225.78
ord_bfb94d867b1f4b0e30d6275c,3,credit_card,3,225.78
ord_bfbbe435b4e5e8f33406261a,1,credit_card,2,62.94
ord_bfbbe435b4e5e8f33406261a,2,credit_card,2,62.95
ord_bfc098c16e776c809154fa8f,1,credit_card,1,554.47
ord_bfd24b564de84a1f19513d4a,1,credit_card,1,393.82
ord_bfd2dc80be502fb86edb5b25,1,credit_card,2,1525.67
ord_bfd2dc80be502fb86edb5b25,2,debit_card,1,1525.67
ord_bfd6217026988c05f8baab66,1,credit_card,1,3037.36
ord_bfdbb5b0de8da87d7eb50170,1,credit_card,1,275.49
ord_bfe3a2f876a1ae260f25b68c,1,credit_card,1,2140.72
ord_bfe83ee0a7cce70b5a562904,1,credit_card,2,11.34
ord_bfe83ee0a7cce70b5a562904,2,debit_card,1,11.35
ord_bfebb5843bb2edd45256ec44,1,credit_card,1,1716.87
ord_bfed03eab19ce372d927c4fd,1,credit_card,3,52.07
ord_bfed03eab19ce372d927c4fd,2,credit_card,3,52.07
ord_bfed03eab19ce372d927c4fd,3,credit_card,3,52.07
ord_bff4e9ae870314d6d38d3c58,1,paypal,1,157.28
ord_bff75a9c209a73ceb6340e1a,1,credit_card,2,187.53
ord_bff75a9c209a73ceb6340e1a,2,debit_card,1,187.53
ord_c0067a8f98260c5d6c3c71d0,1,paypal,1,921.64
ord_c00c20a590272ff7bd7293e3,1,apple_pay,1,192.78
ord_c01783944972d75a11c6d4d5,1,credit_card,1,24.15
ord_c01e8e0fa3e215753769537e,1,credit_card,1,1073.99
ord_c02216abcec3b413658f06c4,1,credit_card,2,60.96
ord_c02216abcec3b413658f06c4,2,apple_pay,1,60.95
ord_c023028353c7dbb43b94caa6,1,credit_card,2,1024.48
ord_c023028353c7dbb43b94caa6,2,paypal,1,1024.49
ord_c024e1f5fd08c18bc4c9d4bd,1,credit_card,1,215.25
ord_c033feb92138a42fdde03627,1,credit_card,3,206.68
ord_c033feb92138a42fdde03627,2,credit_card,3,206.68
ord_c033feb92138a42fdde03627,3,credit_card,3,206.69
ord_c037222c2a144992109471bd,1,paypal,1,814.5
ord_c03fa5f1ed7d969cb9896eb8,1,paypal,1,1129.3
ord_c0518bb906fc410d2c9dce76,1,credit_card,1,2046.94
ord_c0534a5b231796156b905a18,1,paypal,1,374.54
ord_c0534a5b231796156b905a18,2,credit_card,2,374.54
ord_c053ad5b5af1b7f5968e459e,1,credit_card,1,1344.81
ord_c059891f6345f52c153ef0ae,1,credit_card,2,38.85
ord_c059891f6345f52c153ef0ae,2,credit_card,2,38.85
ord_c059f04b0f1712706964bf59,1,credit_card,1,583.27
ord_c05e6f31613741f479d49c3b,1,paypal,1,387.46
ord_c05e6f31613741f479d49c3b,2,credit_card,2,387.45
ord_c05f4738cfaaab9e8f3cac86,1,paypal,1,87.73
ord_c06df1bd690cc19cd31f8111,1,credit_card,1,488.11
ord_c06e7bc1c75b5a7c4390d1e1,1,credit_card,1,1292.83
ord_c077a03345f0036fa11ad3a5,1,debit_card,1,2943.04
ord_c07aa72f1aa20267c435b555,1,debit_card,1,32.44
ord_c07b359fed7d26cf1a427c42,1,credit_card,1,1540.48
ord_c07c6f7265dedceb73ec08d0,1,credit_card,2,190.28
ord_c07c6f7265dedceb73ec08d0,2,apple_pay,1,190.28
ord_c07e081a771584ac29227450,1,apple_pay,1,588.1
ord_c08d6bb44330d768fbdf8407,1,credit_card,1,1139.77
ord_c090269ead457135686a698b,1,credit_card,1,723.06
ord_c09d2adb01a8d60a79320fa3,1,debit_card,1,337.53
ord_c0a247b198edf0b76a9b9221,1,debit_card,1,24.56
ord_c0a247b198edf0b76a9b9221,2,credit_card,4,24.56
ord_c0a247b198edf0b76a9b9221,3,credit_card,4,24.56
ord_c0a247b198edf0b76a9b9221,4,credit_card,4,24.55
ord_c0a4d1a75ad762ffd8d574f0,1,credit_card,1,32.4
ord_c0ac4e078eee828c17a9e0b6,1,debit_card,1,957.81
ord_c0ae6e1a3ab4880a85e8333c,1,apple_pay,1,260.74
ord_c0b21032566feef5c49178d8,1,credit_card,1,1766.39
ord_c0b7f46d161cab48db7bf594,1,credit_card,1,66.25
ord_c0ba6c808ea7695d726ffac7,1,paypal,1,119.42
ord_c0ba6c808ea7695d726ffac7,2,credit_card,2,119.41
ord_c0c00cb64317e6c4e442ee53,1,credit_card,1,44.07
ord_c0c36778def5f481a26326ea,1,credit_card,1,31.25
ord_c0c5a5c7e37d2cb452aebcd6,1,credit_card,1,1707.76
ord_c0c5c3dbe805d77c25ab64a0,1,paypal,1,124.84
ord_c0c5c3dbe805d77c25ab64a0,2,apple_pay,1,124.84
ord_c0c5c3dbe805d77c25ab64a0,3,credit_card,4,124.84
ord_c0c5c3dbe805d77c25ab64a0,4,paypal,1,124.86
ord_c0cc2d5c329efeced442ae7e,1,paypal,1,566.18
ord_c0d3beef00df374e273036ac,1,credit_card,1,122.08
ord_c0d5bb8c27718b8d1dac8e76,1,credit_card,1,2048.99
ord_c0d8860dee1bb5c9ef4b317d,1,credit_card,1,169.17
ord_c0de26c107cc0dbccdca84dd,1,credit_card,2,45.64
ord_c0de26c107cc0dbccdca84dd,2,debit_card,1,45.63
ord_c0feff0bdca2701c5e380f3d,1,credit_card,1,115.01
ord_c100bc6266b0ac218047acc3,1,credit_card,3,63.93
ord_c100bc6266b0ac218047acc3,2,paypal,1,63.93
ord_c100bc6266b0ac218047acc3,3,debit_card,1,63.94
ord_c10330b89b01afc99f979ddb,1,credit_card,1,2295.17
ord_c1080acfaab102fc7f4087c0,1,credit_card,1,279.21
ord_c10ccf3199c2d0091b3e3d15,1,debit_card,1,343.67
ord_c1131dc341bb63f8e4e8e85f,1,credit_card,3,41.38
ord_c1131dc341bb63f8e4e8e85f,2,debit_card,1,41.38
ord_c1131dc341bb63f8e4e8e85f,3,gift_card,1,41.37
ord_c1251e1c8a054ec004e18c52,1,buy_now_pay_later,1,42.36
ord_c1251e1c8a054ec004e18c52,2,credit_card,3,42.36
ord_c1251e1c8a054ec004e18c52,3,credit_card,3,42.35
ord_c12ae607a7307a338d2d445a,1,credit_card,2,415.08
ord_c12ae607a7307a338d2d445a,2,credit_card,2,415.07
ord_c133671bfc0600d1a37488bc,1,credit_card,1,1244.33
ord_c1378a98cc93c8d60fb241ce,1,credit_card,1,1189.07
ord_c13f0da5517e114ba51d1698,1,paypal,1,813.06
